APPLICATION_NUMBER,YEAR,MONTH,AMOUNT,DIVERSION_TYPE
A027440,2019,10,0,DIRECT
A027440,2019,11,0,STORAGE
A027440,2019,11,0,DIRECT
A027440,2019,12,0,DIRECT
A027440,2019,12,0,STORAGE
A027440,2020,1,0,STORAGE
A027440,2020,1,0,DIRECT
A027440,2020,2,0,STORAGE
A027440,2020,2,0,DIRECT
A027440,2020,3,0,STORAGE
A027440,2020,3,0,DIRECT
A027440,2020,4,0,DIRECT
A027440,2020,4,0,STORAGE
A027440,2020,5,0,STORAGE
A027440,2020,5,0,DIRECT
A027440,2020,6,0,STORAGE
A027440,2020,6,0,DIRECT
A027440,2020,7,0,STORAGE
A027440,2020,7,0,DIRECT
A027440,2020,8,0,STORAGE
A027440,2020,8,0,DIRECT
A027440,2020,9,0,DIRECT
A027440,2020,9,0,STORAGE
A027440,2020,10,0,STORAGE
A027440,2020,10,0,DIRECT
A027440,2020,11,0,DIRECT
A027440,2020,11,0,STORAGE
A027440,2020,12,0,DIRECT
A027440,2020,12,0,STORAGE
A027440,2021,1,0,STORAGE
A027440,2021,1,0,DIRECT
A027440,2021,2,0,DIRECT
A027440,2021,2,0,STORAGE
A027440,2021,3,0,DIRECT
A027440,2021,3,0,STORAGE
A027440,2021,4,0,STORAGE
A027440,2021,4,0,DIRECT
A027440,2021,5,0,STORAGE
A027440,2021,5,0,DIRECT
A027440,2021,6,0,STORAGE
A027440,2021,6,0,DIRECT
A027440,2021,7,0,DIRECT
A027440,2021,7,0,STORAGE
A027440,2021,8,0,DIRECT
A027440,2021,8,0,STORAGE
A027440,2021,9,0,DIRECT
A027440,2021,9,0,STORAGE
A027440,2021,10,0,DIRECT
A027440,2021,10,0,STORAGE
A027440,2021,11,0,DIRECT
A027440,2021,11,0,STORAGE
A027440,2021,12,0,STORAGE
A027440,2021,12,0,DIRECT
A027440,2022,1,0,DIRECT
A027440,2022,1,0,STORAGE
A027440,2022,2,0,DIRECT
A027440,2022,2,0,STORAGE
A027440,2022,3,0,STORAGE
A027440,2022,3,0,DIRECT
A027440,2022,4,0,STORAGE
A027440,2022,4,0,DIRECT
A027440,2022,5,0,STORAGE
A027440,2022,5,0,DIRECT
A027440,2022,6,0,DIRECT
A027440,2022,6,0,STORAGE
A027440,2022,7,0,STORAGE
A027440,2022,7,0,DIRECT
A027440,2022,8,0,DIRECT
A027440,2022,8,0,STORAGE
A027440,2022,9,0,STORAGE
A027440,2022,9,0,DIRECT
A027440,2022,10,0,STORAGE
A027440,2022,10,0,DIRECT
A027440,2022,11,0,STORAGE
A027440,2022,11,0,DIRECT
A027440,2022,12,0,DIRECT
A027440,2022,12,0,STORAGE
A028365,2017,1,0,STORAGE
A028365,2017,1,0,DIRECT
A028365,2017,2,0,DIRECT
A028365,2017,2,0,STORAGE
A028365,2017,3,0,DIRECT
A028365,2017,3,0,STORAGE
A028365,2017,4,0,STORAGE
A028365,2017,4,0,DIRECT
A028365,2017,5,0,STORAGE
A028365,2017,5,0,DIRECT
A028365,2017,6,0,STORAGE
A028365,2017,6,0,DIRECT
A028365,2017,7,0,DIRECT
A028365,2017,7,0,STORAGE
A028365,2017,8,0,DIRECT
A028365,2017,8,0,STORAGE
A028365,2017,9,0,DIRECT
A028365,2017,9,0,STORAGE
A028365,2017,10,0,DIRECT
A028365,2017,10,0,STORAGE
A028365,2017,11,0,DIRECT
A028365,2017,11,1,STORAGE
A028365,2017,12,0,STORAGE
A028365,2017,12,0,DIRECT
A028365,2018,1,0,STORAGE
A028365,2018,1,0,DIRECT
A028365,2018,2,0,DIRECT
A028365,2018,2,0,STORAGE
A028365,2018,3,0,DIRECT
A028365,2018,3,2,STORAGE
A028365,2018,4,0,DIRECT
A028365,2018,4,0.5,STORAGE
A028365,2018,5,0,DIRECT
A028365,2018,5,0,STORAGE
A028365,2018,6,0,DIRECT
A028365,2018,6,0,STORAGE
A028365,2018,7,0,DIRECT
A028365,2018,7,0,STORAGE
A028365,2018,8,0,STORAGE
A028365,2018,8,0,DIRECT
A028365,2018,9,0,STORAGE
A028365,2018,9,0,DIRECT
A028365,2018,10,0,STORAGE
A028365,2018,10,0,DIRECT
A028365,2018,11,0.5,STORAGE
A028365,2018,11,0,DIRECT
A028365,2018,12,0,DIRECT
A028365,2018,12,1,STORAGE
A028365,2019,1,0,DIRECT
A028365,2019,1,0.4,STORAGE
A028365,2019,2,0,DIRECT
A028365,2019,2,2.7,STORAGE
A028365,2019,3,0,DIRECT
A028365,2019,3,0.4,STORAGE
A028365,2019,4,0.2,STORAGE
A028365,2019,4,0,DIRECT
A028365,2019,5,0.2,STORAGE
A028365,2019,5,0,DIRECT
A028365,2019,6,0,DIRECT
A028365,2019,6,0,STORAGE
A028365,2019,7,0,STORAGE
A028365,2019,7,0,DIRECT
A028365,2019,8,0,DIRECT
A028365,2019,8,0,STORAGE
A028365,2019,9,0,DIRECT
A028365,2019,9,0,STORAGE
A028365,2019,10,0,DIRECT
A028365,2019,10,0,STORAGE
A028365,2019,11,0,DIRECT
A028365,2019,11,0.8,STORAGE
A028365,2019,12,0.4,STORAGE
A028365,2019,12,0,DIRECT
A028365,2020,1,0,DIRECT
A028365,2020,2,0,DIRECT
A028365,2020,3,0,DIRECT
A028365,2020,4,0,DIRECT
A028365,2020,5,1.2,DIRECT
A028365,2020,6,2.4,DIRECT
A028365,2020,7,0.5,DIRECT
A028365,2020,8,0,DIRECT
A028365,2020,9,0,DIRECT
A028365,2020,10,0,DIRECT
A028365,2020,11,0,DIRECT
A028365,2020,12,0,DIRECT
A028365,2021,1,0,DIRECT
A028365,2021,2,0.5,DIRECT
A028365,2021,3,1,DIRECT
A028365,2021,4,0,DIRECT
A028365,2021,5,0,DIRECT
A028365,2021,6,0,DIRECT
A028365,2021,7,0,DIRECT
A028365,2021,8,0,DIRECT
A028365,2021,9,0,DIRECT
A028365,2022,1,0,DIRECT
A028365,2022,2,0,DIRECT
A028365,2022,3,0,DIRECT
A028365,2022,4,0,DIRECT
A028365,2022,5,0,DIRECT
A028365,2022,6,0,DIRECT
A028365,2022,7,0,DIRECT
A028365,2022,8,0,DIRECT
A028365,2022,9,0,DIRECT
A028365,2022,10,2.34,DIRECT
A028365,2022,11,0.65,DIRECT
A028365,2022,12,1.21,DIRECT
A028635,2017,1,0,DIRECT
A028635,2017,1,0,STORAGE
A028635,2017,2,0,DIRECT
A028635,2017,2,0,STORAGE
A028635,2017,3,0,DIRECT
A028635,2017,3,0,STORAGE
A028635,2017,4,0,DIRECT
A028635,2017,4,0,STORAGE
A028635,2017,5,0,STORAGE
A028635,2017,5,0,DIRECT
A028635,2017,6,0,STORAGE
A028635,2017,6,0,DIRECT
A028635,2017,7,0,STORAGE
A028635,2017,7,0,DIRECT
A028635,2017,8,0,DIRECT
A028635,2017,8,0,STORAGE
A028635,2017,9,0,DIRECT
A028635,2017,9,0,STORAGE
A028635,2017,10,0,DIRECT
A028635,2017,10,0,STORAGE
A028635,2017,11,0,STORAGE
A028635,2017,11,0,DIRECT
A028635,2017,12,0,DIRECT
A028635,2017,12,0,STORAGE
A028635,2018,1,0,STORAGE
A028635,2018,1,0,DIRECT
A028635,2018,2,0,DIRECT
A028635,2018,2,0,STORAGE
A028635,2018,3,0,DIRECT
A028635,2018,3,0,STORAGE
A028635,2018,4,0,DIRECT
A028635,2018,4,0,STORAGE
A028635,2018,5,0,STORAGE
A028635,2018,5,0,DIRECT
A028635,2018,6,0,DIRECT
A028635,2018,6,0,STORAGE
A028635,2018,7,0,DIRECT
A028635,2018,7,0,STORAGE
A028635,2018,8,0,DIRECT
A028635,2018,8,0,STORAGE
A028635,2018,9,0,DIRECT
A028635,2018,9,0,STORAGE
A028635,2018,10,0,DIRECT
A028635,2018,10,0,STORAGE
A028635,2018,11,0,DIRECT
A028635,2018,11,0,STORAGE
A028635,2018,12,0,DIRECT
A028635,2018,12,0,STORAGE
A028635,2019,1,0,DIRECT
A028635,2019,2,0,DIRECT
A028635,2019,3,0,DIRECT
A028635,2019,4,0,DIRECT
A028635,2019,5,0,DIRECT
A028635,2019,6,0,DIRECT
A028635,2019,7,0,DIRECT
A028635,2019,8,0,DIRECT
A028635,2019,9,0,DIRECT
A028635,2019,10,0,DIRECT
A028635,2019,11,0,DIRECT
A028635,2019,12,0,DIRECT
A028635,2020,1,0,DIRECT
A028635,2020,2,0,DIRECT
A028635,2020,3,0,DIRECT
A028635,2020,4,0,DIRECT
A028635,2020,5,0,DIRECT
A028635,2020,6,0,DIRECT
A028635,2020,7,0,DIRECT
A028635,2020,8,0,DIRECT
A028635,2020,9,0,DIRECT
A028635,2020,10,0,DIRECT
A028635,2020,11,0,DIRECT
A028635,2020,12,0,DIRECT
A028635,2021,1,0,DIRECT
A028635,2021,2,0,DIRECT
A028635,2021,3,0,DIRECT
A028635,2021,4,0,DIRECT
A028635,2021,5,0,DIRECT
A028635,2021,6,0,DIRECT
A028635,2021,7,0,DIRECT
A028635,2021,8,0,DIRECT
A028635,2021,9,0,DIRECT
A028635,2022,1,0,DIRECT
A028635,2022,2,0,DIRECT
A028635,2022,3,0,DIRECT
A028635,2022,4,0,DIRECT
A028635,2022,5,0,DIRECT
A028635,2022,6,0,DIRECT
A028635,2022,7,0,DIRECT
A028635,2022,8,0,DIRECT
A028635,2022,9,0,DIRECT
A028635,2022,10,0,DIRECT
A028635,2022,11,0,DIRECT
A028635,2022,12,0,DIRECT
A028855,2017,1,0,DIRECT
A028855,2017,1,6,STORAGE
A028855,2017,2,0,STORAGE
A028855,2017,2,0,DIRECT
A028855,2017,3,0,STORAGE
A028855,2017,3,0,DIRECT
A028855,2017,4,0,DIRECT
A028855,2017,4,0,STORAGE
A028855,2017,5,0,DIRECT
A028855,2017,5,0,STORAGE
A028855,2017,6,0,DIRECT
A028855,2017,6,0,STORAGE
A028855,2017,7,0,STORAGE
A028855,2017,7,0,DIRECT
A028855,2017,8,0,STORAGE
A028855,2017,8,0,DIRECT
A028855,2017,9,0,STORAGE
A028855,2017,9,0,DIRECT
A028855,2017,10,0,STORAGE
A028855,2017,10,0,DIRECT
A028855,2017,11,0,STORAGE
A028855,2017,11,0,DIRECT
A028855,2017,12,0,DIRECT
A028855,2017,12,0,STORAGE
A028855,2018,1,10,STORAGE
A028855,2018,1,0,DIRECT
A028855,2018,2,0,DIRECT
A028855,2018,2,0,STORAGE
A028855,2018,3,0,DIRECT
A028855,2018,3,0,STORAGE
A028855,2018,4,0,STORAGE
A028855,2018,4,0,DIRECT
A028855,2018,5,0,STORAGE
A028855,2018,5,0,DIRECT
A028855,2018,6,0,STORAGE
A028855,2018,6,0,DIRECT
A028855,2018,7,0,DIRECT
A028855,2018,7,0,STORAGE
A028855,2018,8,0,DIRECT
A028855,2018,8,0,STORAGE
A028855,2018,9,0,DIRECT
A028855,2018,9,0,STORAGE
A028855,2018,10,0,DIRECT
A028855,2018,10,0,STORAGE
A028855,2018,11,0,DIRECT
A028855,2018,11,0,STORAGE
A028855,2018,12,0,STORAGE
A028855,2018,12,0,DIRECT
A028855,2019,1,10,STORAGE
A028855,2019,1,0,DIRECT
A028855,2019,2,0,STORAGE
A028855,2019,2,0,DIRECT
A028855,2019,3,0,DIRECT
A028855,2019,3,0,STORAGE
A028855,2019,4,0,DIRECT
A028855,2019,4,0,STORAGE
A028855,2019,5,0,DIRECT
A028855,2019,5,0,STORAGE
A028855,2019,6,0,STORAGE
A028855,2019,6,0,DIRECT
A028855,2019,7,0,DIRECT
A028855,2019,7,0,STORAGE
A028855,2019,8,0,STORAGE
A028855,2019,8,0,DIRECT
A028855,2019,9,0,DIRECT
A028855,2019,9,0,STORAGE
A028855,2019,10,0,DIRECT
A028855,2019,10,0,STORAGE
A028855,2019,11,0,DIRECT
A028855,2019,11,0,STORAGE
A028855,2019,12,0,STORAGE
A028855,2019,12,0,DIRECT
A028855,2020,1,0,DIRECT
A028855,2020,1,12,STORAGE
A028855,2020,2,0,DIRECT
A028855,2020,2,0,STORAGE
A028855,2020,3,0,DIRECT
A028855,2020,3,0,STORAGE
A028855,2020,4,0,DIRECT
A028855,2020,4,0,STORAGE
A028855,2020,5,0,DIRECT
A028855,2020,5,0,STORAGE
A028855,2020,6,0,DIRECT
A028855,2020,6,0,STORAGE
A028855,2020,7,0,DIRECT
A028855,2020,7,0,STORAGE
A028855,2020,8,0,DIRECT
A028855,2020,8,0,STORAGE
A028855,2020,9,0,DIRECT
A028855,2020,9,0,STORAGE
A028855,2020,10,0,DIRECT
A028855,2020,10,0,STORAGE
A028855,2020,11,0,DIRECT
A028855,2020,11,0,STORAGE
A028855,2020,12,0,STORAGE
A028855,2020,12,0,DIRECT
A028855,2021,1,6,STORAGE
A028855,2021,1,0,DIRECT
A028855,2021,2,0,DIRECT
A028855,2021,2,0,STORAGE
A028855,2021,3,0,DIRECT
A028855,2021,3,0,STORAGE
A028855,2021,4,0,STORAGE
A028855,2021,4,0,DIRECT
A028855,2021,5,0,STORAGE
A028855,2021,5,0,DIRECT
A028855,2021,6,0,STORAGE
A028855,2021,6,0,DIRECT
A028855,2021,7,0,DIRECT
A028855,2021,7,0,STORAGE
A028855,2021,8,0,DIRECT
A028855,2021,8,0,STORAGE
A028855,2021,9,0,DIRECT
A028855,2021,9,0,STORAGE
A028855,2021,10,0,DIRECT
A028855,2021,10,0,STORAGE
A028855,2021,11,0,DIRECT
A028855,2021,11,0,STORAGE
A028855,2021,12,0,STORAGE
A028855,2021,12,0,DIRECT
A028855,2022,1,2,STORAGE
A028855,2022,1,0,DIRECT
A028855,2022,2,0,DIRECT
A028855,2022,2,2,STORAGE
A028855,2022,3,0,DIRECT
A028855,2022,3,0,STORAGE
A028855,2022,4,0,DIRECT
A028855,2022,4,1,STORAGE
A028855,2022,5,0,STORAGE
A028855,2022,5,0,DIRECT
A028855,2022,6,0,DIRECT
A028855,2022,6,0,STORAGE
A028855,2022,7,0,DIRECT
A028855,2022,7,0,STORAGE
A028855,2022,8,0,STORAGE
A028855,2022,8,0,DIRECT
A028855,2022,9,0,DIRECT
A028855,2022,9,0,STORAGE
A028855,2022,10,4,STORAGE
A028855,2022,10,0,DIRECT
A028855,2022,11,0,STORAGE
A028855,2022,11,0,DIRECT
A028855,2022,12,0,DIRECT
A028855,2022,12,0,STORAGE
A028886,2017,1,5,STORAGE
A028886,2017,1,0,DIRECT
A028886,2017,2,1,STORAGE
A028886,2017,2,0,DIRECT
A028886,2017,3,0,DIRECT
A028886,2017,3,0,STORAGE
A028886,2017,4,0,STORAGE
A028886,2017,4,0,DIRECT
A028886,2017,5,0,DIRECT
A028886,2017,5,0,STORAGE
A028886,2017,6,0,STORAGE
A028886,2017,6,0,DIRECT
A028886,2017,7,0,DIRECT
A028886,2017,7,0,STORAGE
A028886,2017,8,0,STORAGE
A028886,2017,8,0,DIRECT
A028886,2017,9,0,DIRECT
A028886,2017,9,0,STORAGE
A028886,2017,10,0,STORAGE
A028886,2017,10,0,DIRECT
A028886,2017,11,0,STORAGE
A028886,2017,11,0,DIRECT
A028886,2017,12,0,STORAGE
A028886,2017,12,0,DIRECT
A028886,2018,1,0,DIRECT
A028886,2018,1,5,STORAGE
A028886,2018,2,1,STORAGE
A028886,2018,2,0,DIRECT
A028886,2018,3,0,DIRECT
A028886,2018,3,0,STORAGE
A028886,2018,4,0,STORAGE
A028886,2018,4,0,DIRECT
A028886,2018,5,0,DIRECT
A028886,2018,5,0,STORAGE
A028886,2018,6,0,STORAGE
A028886,2018,6,0,DIRECT
A028886,2018,7,0,STORAGE
A028886,2018,7,0,DIRECT
A028886,2018,8,0,DIRECT
A028886,2018,8,0,STORAGE
A028886,2018,9,0,STORAGE
A028886,2018,9,0,DIRECT
A028886,2018,10,0,STORAGE
A028886,2018,10,0,DIRECT
A028886,2018,11,0,DIRECT
A028886,2018,11,0,STORAGE
A028886,2018,12,0,DIRECT
A028886,2018,12,0,STORAGE
A028886,2019,1,0,DIRECT
A028886,2019,1,4,STORAGE
A028886,2019,2,0,DIRECT
A028886,2019,2,2,STORAGE
A028886,2019,3,0,DIRECT
A028886,2019,3,0,STORAGE
A028886,2019,4,0,DIRECT
A028886,2019,4,0,STORAGE
A028886,2019,5,0,STORAGE
A028886,2019,5,0,DIRECT
A028886,2019,6,0,STORAGE
A028886,2019,6,0,DIRECT
A028886,2019,7,0,DIRECT
A028886,2019,7,0,STORAGE
A028886,2019,8,0,STORAGE
A028886,2019,8,0,DIRECT
A028886,2019,9,0,DIRECT
A028886,2019,9,0,STORAGE
A028886,2019,10,0,DIRECT
A028886,2019,10,0,STORAGE
A028886,2019,11,0,STORAGE
A028886,2019,11,0,DIRECT
A028886,2019,12,0,STORAGE
A028886,2019,12,0,DIRECT
A028886,2020,1,0,DIRECT
A028886,2020,2,0,DIRECT
A028886,2020,3,0,DIRECT
A028886,2020,4,0,DIRECT
A028886,2020,5,0,DIRECT
A028886,2020,6,0,DIRECT
A028886,2020,7,0,DIRECT
A028886,2020,8,0,DIRECT
A028886,2020,9,0,DIRECT
A028886,2020,10,0,DIRECT
A028886,2020,11,0,DIRECT
A028886,2020,12,0,DIRECT
A028886,2021,1,1,DIRECT
A028886,2021,2,2,DIRECT
A028886,2021,3,3,DIRECT
A028886,2021,4,0,DIRECT
A028886,2021,5,0,DIRECT
A028886,2021,6,0,DIRECT
A028886,2021,7,0,DIRECT
A028886,2021,8,0,DIRECT
A028886,2021,9,0,DIRECT
A028886,2021,10,0,DIRECT
A028886,2021,11,0,DIRECT
A028886,2021,12,0,DIRECT
A029327,2017,1,1.624,STORAGE
A029327,2017,1,0,DIRECT
A029327,2017,2,0,DIRECT
A029327,2017,2,0,STORAGE
A029327,2017,3,0,DIRECT
A029327,2017,3,0.224,STORAGE
A029327,2017,4,0,STORAGE
A029327,2017,4,0,DIRECT
A029327,2017,5,0,STORAGE
A029327,2017,5,0,DIRECT
A029327,2017,6,0,STORAGE
A029327,2017,6,0,DIRECT
A029327,2017,7,0,DIRECT
A029327,2017,7,0,STORAGE
A029327,2017,8,0,DIRECT
A029327,2017,8,0,STORAGE
A029327,2017,9,0,DIRECT
A029327,2017,9,0,STORAGE
A029327,2017,10,0,DIRECT
A029327,2017,10,0,STORAGE
A029327,2017,11,0,DIRECT
A029327,2017,11,0.022,STORAGE
A029327,2017,12,0.571,STORAGE
A029327,2017,12,0,DIRECT
A029327,2018,1,1.736,STORAGE
A029327,2018,1,0,DIRECT
A029327,2018,2,0,DIRECT
A029327,2018,2,1.259,STORAGE
A029327,2018,3,0,DIRECT
A029327,2018,3,0.3316,STORAGE
A029327,2018,4,0,DIRECT
A029327,2018,4,0,STORAGE
A029327,2018,5,0,STORAGE
A029327,2018,5,0,DIRECT
A029327,2018,6,0,DIRECT
A029327,2018,6,0,STORAGE
A029327,2018,7,0,STORAGE
A029327,2018,7,0,DIRECT
A029327,2018,8,0,DIRECT
A029327,2018,8,0,STORAGE
A029327,2018,9,0,STORAGE
A029327,2018,9,0,DIRECT
A029327,2018,10,0.0448,STORAGE
A029327,2018,10,0,DIRECT
A029327,2018,11,0,DIRECT
A029327,2018,11,0.2464,STORAGE
A029327,2018,12,0,DIRECT
A029327,2018,12,0.8289,STORAGE
A029327,2019,1,1.882,STORAGE
A029327,2019,1,0,DIRECT
A029327,2019,2,0,DIRECT
A029327,2019,2,0.3136,STORAGE
A029327,2019,3,0,DIRECT
A029327,2019,3,0.3002,STORAGE
A029327,2019,4,0,STORAGE
A029327,2019,4,0,DIRECT
A029327,2019,5,0,STORAGE
A029327,2019,5,0,DIRECT
A029327,2019,6,0,STORAGE
A029327,2019,6,0,DIRECT
A029327,2019,7,0,DIRECT
A029327,2019,7,0,STORAGE
A029327,2019,8,0,DIRECT
A029327,2019,8,0,STORAGE
A029327,2019,9,0,STORAGE
A029327,2019,9,0,DIRECT
A029327,2019,10,0,DIRECT
A029327,2019,10,0,STORAGE
A029327,2019,11,1.1,STORAGE
A029327,2019,11,0,DIRECT
A029327,2019,12,0,DIRECT
A029327,2019,12,0,STORAGE
A029327,2020,1,0,DIRECT
A029327,2020,1,1.2859,STORAGE
A029327,2020,2,0,DIRECT
A029327,2020,2,0,STORAGE
A029327,2020,3,0,DIRECT
A029327,2020,3,0,STORAGE
A029327,2020,4,0,STORAGE
A029327,2020,4,0,DIRECT
A029327,2020,5,0,STORAGE
A029327,2020,5,0,DIRECT
A029327,2020,6,0,DIRECT
A029327,2020,6,0,STORAGE
A029327,2020,7,0,DIRECT
A029327,2020,7,0,STORAGE
A029327,2020,8,0,STORAGE
A029327,2020,8,0,DIRECT
A029327,2020,9,0,DIRECT
A029327,2020,9,0,STORAGE
A029327,2020,10,0,STORAGE
A029327,2020,10,0,DIRECT
A029327,2020,11,0,STORAGE
A029327,2020,11,0,DIRECT
A029327,2020,12,0.4906,STORAGE
A029327,2020,12,0,DIRECT
A029327,2021,1,0.6362,STORAGE
A029327,2021,1,0,DIRECT
A029327,2021,2,0,DIRECT
A029327,2021,2,0.3136,STORAGE
A029327,2021,3,0,DIRECT
A029327,2021,3,0,STORAGE
A029327,2021,4,0,STORAGE
A029327,2021,4,0,DIRECT
A029327,2021,5,0,STORAGE
A029327,2021,5,0,DIRECT
A029327,2021,6,0,STORAGE
A029327,2021,6,0,DIRECT
A029327,2021,7,0,DIRECT
A029327,2021,7,0,STORAGE
A029327,2021,8,0,DIRECT
A029327,2021,8,0,STORAGE
A029327,2021,9,0,DIRECT
A029327,2021,9,0,STORAGE
A029327,2021,10,0,DIRECT
A029327,2021,10,0,STORAGE
A029327,2021,11,0,DIRECT
A029327,2021,11,0,STORAGE
A029327,2021,12,0,STORAGE
A029327,2021,12,0,DIRECT
A029327,2022,1,0,STORAGE
A029327,2022,1,0,DIRECT
A029327,2022,2,0,DIRECT
A029327,2022,2,0,STORAGE
A029327,2022,3,0,DIRECT
A029327,2022,3,0,STORAGE
A029327,2022,4,0,STORAGE
A029327,2022,4,0,DIRECT
A029327,2022,5,0,STORAGE
A029327,2022,5,0,DIRECT
A029327,2022,6,0,STORAGE
A029327,2022,6,0,DIRECT
A029327,2022,7,0,DIRECT
A029327,2022,7,0,STORAGE
A029327,2022,8,0,DIRECT
A029327,2022,8,0,STORAGE
A029327,2022,9,0,DIRECT
A029327,2022,9,0,STORAGE
A029327,2022,10,0,DIRECT
A029327,2022,10,3.2708,STORAGE
A029327,2022,11,0,DIRECT
A029327,2022,11,0,STORAGE
A029327,2022,12,1.6354,STORAGE
A029327,2022,12,0,DIRECT
A029479,2017,1,3.1,STORAGE
A029479,2017,1,0,DIRECT
A029479,2017,2,0,DIRECT
A029479,2017,2,0,STORAGE
A029479,2017,3,0,DIRECT
A029479,2017,3,0,STORAGE
A029479,2017,4,0,DIRECT
A029479,2017,4,0,STORAGE
A029479,2017,5,0,STORAGE
A029479,2017,5,0,DIRECT
A029479,2017,6,0,STORAGE
A029479,2017,6,0,DIRECT
A029479,2017,7,0,DIRECT
A029479,2017,7,0,STORAGE
A029479,2017,8,0,STORAGE
A029479,2017,8,0,DIRECT
A029479,2017,9,0,DIRECT
A029479,2017,9,0,STORAGE
A029479,2017,10,0,STORAGE
A029479,2017,10,0,DIRECT
A029479,2017,11,0,DIRECT
A029479,2017,11,0,STORAGE
A029479,2017,12,0,STORAGE
A029479,2017,12,0,DIRECT
A029479,2018,1,0,DIRECT
A029479,2018,1,3.1,STORAGE
A029479,2018,2,0,DIRECT
A029479,2018,2,0,STORAGE
A029479,2018,3,0,DIRECT
A029479,2018,3,0,STORAGE
A029479,2018,4,0,STORAGE
A029479,2018,4,0,DIRECT
A029479,2018,5,0,STORAGE
A029479,2018,5,0,DIRECT
A029479,2018,6,0,STORAGE
A029479,2018,6,0,DIRECT
A029479,2018,7,0,STORAGE
A029479,2018,7,0,DIRECT
A029479,2018,8,0,STORAGE
A029479,2018,8,0,DIRECT
A029479,2018,9,0,DIRECT
A029479,2018,9,0,STORAGE
A029479,2018,10,0,STORAGE
A029479,2018,10,0,DIRECT
A029479,2018,11,0,DIRECT
A029479,2018,11,0,STORAGE
A029479,2018,12,0,DIRECT
A029479,2018,12,0,STORAGE
A029479,2019,1,3.1,STORAGE
A029479,2019,1,0,DIRECT
A029479,2019,2,0,STORAGE
A029479,2019,2,0,DIRECT
A029479,2019,3,0,STORAGE
A029479,2019,3,0,DIRECT
A029479,2019,4,0,DIRECT
A029479,2019,4,0,STORAGE
A029479,2019,5,0,DIRECT
A029479,2019,5,0,STORAGE
A029479,2019,6,0,STORAGE
A029479,2019,6,0,DIRECT
A029479,2019,7,0,STORAGE
A029479,2019,7,0,DIRECT
A029479,2019,8,0,DIRECT
A029479,2019,8,0,STORAGE
A029479,2019,9,0,STORAGE
A029479,2019,9,0,DIRECT
A029479,2019,10,0,DIRECT
A029479,2019,10,0,STORAGE
A029479,2019,11,0,DIRECT
A029479,2019,11,0,STORAGE
A029479,2019,12,0,DIRECT
A029479,2019,12,0,STORAGE
A029479,2020,1,3.1,DIRECT
A029479,2020,2,0,DIRECT
A029479,2020,3,0,DIRECT
A029479,2020,4,0,DIRECT
A029479,2020,5,0,DIRECT
A029479,2020,6,0,DIRECT
A029479,2020,7,0,DIRECT
A029479,2020,8,0,DIRECT
A029479,2020,9,0,DIRECT
A029479,2020,10,0,DIRECT
A029479,2020,11,0,DIRECT
A029479,2020,12,0,DIRECT
A029479,2021,1,3.1,DIRECT
A029479,2021,2,0,DIRECT
A029479,2021,3,0,DIRECT
A029479,2021,4,0,DIRECT
A029479,2021,5,0,DIRECT
A029479,2021,6,0,DIRECT
A029479,2021,7,0,DIRECT
A029479,2021,8,0,DIRECT
A029479,2021,9,0,DIRECT
A029479,2022,1,3.1,DIRECT
A029479,2022,2,0,DIRECT
A029479,2022,3,0,DIRECT
A029479,2022,4,0,DIRECT
A029479,2022,5,0,DIRECT
A029479,2022,6,0,DIRECT
A029479,2022,7,0,DIRECT
A029479,2022,8,0,DIRECT
A029479,2022,9,0,DIRECT
A029479,2022,10,0,DIRECT
A029479,2022,11,0,DIRECT
A029479,2022,12,0,DIRECT
A029480,2017,1,0,STORAGE
A029480,2017,1,0,DIRECT
A029480,2017,2,0,DIRECT
A029480,2017,2,5.63,STORAGE
A029480,2017,3,0,DIRECT
A029480,2017,3,0,STORAGE
A029480,2017,4,0,DIRECT
A029480,2017,4,1.01,STORAGE
A029480,2017,5,0,STORAGE
A029480,2017,5,0,DIRECT
A029480,2017,6,0,STORAGE
A029480,2017,6,0,DIRECT
A029480,2017,7,0,DIRECT
A029480,2017,7,0,STORAGE
A029480,2017,8,0,STORAGE
A029480,2017,8,0,DIRECT
A029480,2017,9,0,DIRECT
A029480,2017,9,0,STORAGE
A029480,2017,10,0,STORAGE
A029480,2017,10,0,DIRECT
A029480,2017,11,0,DIRECT
A029480,2017,11,0,STORAGE
A029480,2017,12,0,STORAGE
A029480,2017,12,0,DIRECT
A029480,2018,1,0,DIRECT
A029480,2018,1,2.8,STORAGE
A029480,2018,2,0,DIRECT
A029480,2018,2,2.8,STORAGE
A029480,2018,3,0,DIRECT
A029480,2018,3,0,STORAGE
A029480,2018,4,0,DIRECT
A029480,2018,4,1.11,STORAGE
A029480,2018,5,0,STORAGE
A029480,2018,5,0,DIRECT
A029480,2018,6,0,DIRECT
A029480,2018,6,0,STORAGE
A029480,2018,7,0,STORAGE
A029480,2018,7,0,DIRECT
A029480,2018,8,0,STORAGE
A029480,2018,8,0,DIRECT
A029480,2018,9,0,DIRECT
A029480,2018,9,0,STORAGE
A029480,2018,10,0,DIRECT
A029480,2018,10,0,STORAGE
A029480,2018,11,0,STORAGE
A029480,2018,11,0,DIRECT
A029480,2018,12,0,DIRECT
A029480,2018,12,0,STORAGE
A029480,2019,1,4.1,STORAGE
A029480,2019,1,0,DIRECT
