"Downsizer"
"2022 12 22 0 0 0 -999.0 0.254 -999.0 -999.0 0.0 0.0 -999.0 -999.0 -999.0 -999.0 -999.0 14.444445 -999.0 -999.0 14.444445 11.111111 -999.0 -999.0 -999.0 -999.0 -999.0 7.7777777 -999.0 -999.0 6.6666665 6.6666665 -999.0 -999.0 -999.0 -999.0"
"2022 12 23 0 0 0 -999.0 1.016 -999.0 -999.0 10.16 0.254 -999.0 -999.0 -999.0 -999.0 -999.0 14.444445 -999.0 -999.0 10.0 15.555555 -999.0 -999.0 -999.0 -999.0 -999.0 8.888889 -999.0 -999.0 6.6666665 7.2222223 -999.0 -999.0 -999.0 -999.0"
"2022 12 24 0 0 0 -999.0 0.0 -999.0 -999.0 0.0 0.0 -999.0 -999.0 -999.0 -999.0 -999.0 16.666666 -999.0 -999.0 13.333333 19.444445 -999.0 -999.0 -999.0 -999.0 -999.0 7.2222223 -999.0 -999.0 6.6666665 8.333333 -999.0 -999.0 -999.0 -999.0"
"2022 12 25 0 0 0 -999.0 0.254 -999.0 -999.0 0.0 0.254 -999.0 -999.0 -999.0 -999.0 -999.0 17.222221 -999.0 -999.0 17.777779 17.222221 -999.0 -999.0 -999.0 -999.0 -999.0 5.5555553 -999.0 -999.0 8.333333 8.333333 -999.0 -999.0 -999.0 -999.0"
"2022 12 26 0 0 0 -999.0 0.0 -999.0 -999.0 0.0 32.004 -999.0 -999.0 -999.0 -999.0 -999.0 17.222221 -999.0 -999.0 18.333334 11.666667 -999.0 -999.0 -999.0 -999.0 -999.0 7.7777777 -999.0 -999.0 9.444445 6.6666665 -999.0 -999.0 -999.0 -999.0"
"2022 12 27 0 0 0 -999.0 104.902 -999.0 -999.0 78.74 45.466 -999.0 -999.0 -999.0 -999.0 -999.0 13.888889 -999.0 -999.0 13.333333 15.0 -999.0 -999.0 -999.0 -999.0 -999.0 11.111111 -999.0 -999.0 8.333333 5.0 -999.0 -999.0 -999.0 -999.0"
"2022 12 28 0 0 0 -999.0 0.508 -999.0 -999.0 2.54 0.254 -999.0 -999.0 -999.0 -999.0 -999.0 12.777778 -999.0 -999.0 13.888889 13.333333 -999.0 -999.0 -999.0 -999.0 -999.0 5.684342E-14 -999.0 -999.0 2.2222223 3.3333333 -999.0 -999.0 -999.0 -999.0"
"2022 12 29 0 0 0 -999.0 -999.0 -999.0 -999.0 13.97 24.13 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 13.333333 12.222222 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 5.0 7.7777777 -999.0 -999.0 -999.0 -999.0"
"2022 12 30 0 0 0 -999.0 77.216 -999.0 -999.0 23.622 11.176 -999.0 -999.0 -999.0 -999.0 -999.0 15.555555 -999.0 -999.0 10.555555 16.11111 -999.0 -999.0 -999.0 -999.0 -999.0 8.333333 -999.0 -999.0 7.2222223 10.0 -999.0 -999.0 -999.0 -999.0"
"2022 12 31 0 0 0 -999.0 4.826 -999.0 -999.0 30.48 27.178 -999.0 -999.0 -999.0 -999.0 -999.0 10.555555 -999.0 -999.0 16.11111 13.888889 -999.0 -999.0 -999.0 -999.0 -999.0 8.333333 -999.0 -999.0 10.0 8.888889 -999.0 -999.0 -999.0 -999.0"
"2023 1 1 0 0 0 -999.0 0.254 -999.0 -999.0 7.62 0.0 -999.0 -999.0 -999.0 -999.0 -999.0 15.0 -999.0 -999.0 11.666667 17.777779 -999.0 -999.0 -999.0 -999.0 -999.0 1.1111112 -999.0 -999.0 2.7777777 5.0 -999.0 -999.0 -999.0 -999.0"
"2023 1 2 0 0 0 -999.0 2.54 -999.0 -999.0 0.0 13.97 -999.0 -999.0 -999.0 -999.0 -999.0 12.222222 -999.0 -999.0 15.555555 8.888889 -999.0 -999.0 -999.0 -999.0 -999.0 1.6666666 -999.0 -999.0 2.2222223 3.8888888 -999.0 -999.0 -999.0 -999.0"
"2023 1 3 0 0 0 -999.0 5.08 -999.0 -999.0 0.0 0.0 -999.0 -999.0 -999.0 -999.0 -999.0 7.7777777 -999.0 -999.0 8.888889 9.444445 -999.0 -999.0 -999.0 -999.0 -999.0 0.5555556 -999.0 -999.0 0.5555556 2.7777777 -999.0 -999.0 -999.0 -999.0"
"2023 1 4 0 0 0 -999.0 4.064 -999.0 -999.0 24.13 71.628 -999.0 -999.0 -999.0 -999.0 -999.0 12.777778 -999.0 -999.0 8.333333 13.333333 -999.0 -999.0 -999.0 -999.0 -999.0 7.2222223 -999.0 -999.0 3.3333333 6.111111 -999.0 -999.0 -999.0 -999.0"
