year,month,day,hour,min,sec,precip01,precip02,tmax01,tmax02,tmin01,tmin02,date
1959,7,2,0,0,0,0,0,84.78,84.91,44.11,43.91,7/2/1959
1959,7,3,0,0,0,0,0,88.44,87.28,47.24,46.63,7/3/1959
1959,7,4,0,0,0,0,0,87.96,86.64,49.39,47.72,7/4/1959
1959,7,5,0,0,0,0,0,89.98,90.57,47.06,46.03,7/5/1959
1959,7,6,0,0,0,0,0,85.47,86.4,46.81,45.18,7/6/1959
1959,7,7,0,0,0,0,0,86.3,85.89,47.51,45.57,7/7/1959
1959,7,8,0,0,0,0,0,92.59,92.38,46.36,45.57,7/8/1959
1959,7,9,0,0,0,0,0,100.23,99.74,49.06,47.92,7/9/1959
1959,7,10,0,0,0,0,0,106.3,106.34,58.97,58.69,7/10/1959
1959,7,11,0,0,0,0,0,102.18,102.75,58.75,57.55,7/11/1959
1959,7,12,0,0,0,0,0,90.78,90.69,52.52,51.96,7/12/1959
1959,7,13,0,0,0,0,0,83.68,82.6,50.99,49.85,7/13/1959
1959,7,14,0,0,0,0,0,81.22,80.18,51.45,51.53,7/14/1959
1959,7,15,0,0,0,0,0,84.37,82.19,50.33,49.76,7/15/1959
1959,7,16,0,0,0,0,0,86.09,84.33,50.08,49.17,7/16/1959
1959,7,17,0,0,0,0,0,84.26,82.45,50.77,50.03,7/17/1959
1959,7,18,0,0,0,0,0,81.63,80.06,50.88,51.34,7/18/1959
1959,7,19,0,0,0,0,0,82.86,80.48,53.02,52.91,7/19/1959
1959,7,20,0,0,0,0,0,80.99,78.41,52.46,52.51,7/20/1959
1959,7,21,0,0,0,0,0,80.47,78.51,55.44,55.6,7/21/1959
1959,7,22,0,0,0,0,0,84.79,84.81,56.45,56.64,7/22/1959
1959,7,23,0,0,0,0,0,90.05,89.47,54.91,54.65,7/23/1959
1959,7,24,0,0,0,0,0,94.71,93.7,51.99,52.03,7/24/1959
1959,7,25,0,0,0,0,0,92.75,91.54,50.74,49.64,7/25/1959
1959,7,26,0,0,0,0,0,87.13,86.43,51.85,51.12,7/26/1959
1959,7,27,0,0,0,0,0,90.43,88.62,50.24,49.37,7/27/1959
1959,7,28,0,0,0,0,0,89.14,87.95,49.7,48.83,7/28/1959
1959,7,29,0,0,0,0,0,82.37,80.38,50.3,49.65,7/29/1959
1959,7,30,0,0,0,0,0,85.44,83.82,51.77,51.68,7/30/1959
1959,7,31,0,0,0,0,0,86.52,84.24,49.9,49.57,7/31/1959
1959,8,1,0,0,0,0,0,84.98,83.75,49.85,49.94,8/1/1959
1959,8,2,0,0,0,0,0,83.29,82.36,51.27,50.86,8/2/1959
1959,8,3,0,0,0,0,0,80.31,78.83,51.12,50.94,8/3/1959
1959,8,4,0,0,0,0,0,84.02,84.3,46.84,46.42,8/4/1959
1959,8,5,0,0,0,0,0,86.6,85.3,48.05,47.31,8/5/1959
1959,8,6,0,0,0,0,0,93.92,93.09,49.62,48.8,8/6/1959
1959,8,7,0,0,0,0,0,91,90.39,54.86,53.85,8/7/1959
1959,8,8,0,0,0,0,0,86.65,85.78,55.65,55.19,8/8/1959
1959,8,9,0,0,0,0,0,82.84,81.79,54.85,54.56,8/9/1959
1959,8,10,0,0,0,0,0,87.81,86.72,52.48,52.53,8/10/1959
1959,8,11,0,0,0,0,0,96.02,94.75,47.65,46.76,8/11/1959
1959,8,12,0,0,0,0,0,97.84,98.79,52.01,51.17,8/12/1959
1959,8,13,0,0,0,0,0,91.18,92.87,54.18,52.99,8/13/1959
1959,8,14,0,0,0,0,0,77.91,77.07,48.97,47.93,8/14/1959
1959,8,15,0,0,0,0,0,77.85,76.36,53.37,53.35,8/15/1959
1959,8,16,0,0,0,0,0,77.8,76.93,54.22,54.67,8/16/1959
1959,8,17,0,0,0,0,0,73.05,71.72,53.02,53.15,8/17/1959
1959,8,18,0,0,0,0,0,74.22,74.16,51.06,51.95,8/18/1959
1959,8,19,0,0,0,0,0,68.98,69.36,50.02,49.66,8/19/1959
1959,8,20,0,0,0,0,0,69.12,68.69,46.74,46.94,8/20/1959
1959,8,21,0,0,0,0,0,78.84,77.89,45.46,44.91,8/21/1959
1959,8,22,0,0,0,0,0,89.95,89.75,47.71,47.39,8/22/1959
1959,8,23,0,0,0,0,0,95.08,95.66,51.02,50.4,8/23/1959
1959,8,24,0,0,0,0,0,93.26,94.17,61.27,60.11,8/24/1959
1959,8,25,0,0,0,0,0,86.17,86.79,50.68,50.12,8/25/1959
1959,8,26,0,0,0,0,0,78.3,77.38,50.29,50.08,8/26/1959
1959,8,27,0,0,0,0,0,76.98,75.46,49.34,49.05,8/27/1959
1959,8,28,0,0,0,0,0,78.5,77.84,50.51,50.34,8/28/1959
1959,8,29,0,0,0,0,0,80.2,79.19,48.97,48.5,8/29/1959
1959,8,30,0,0,0,0,0,87.29,86.94,46.68,46.15,8/30/1959
1959,8,31,0,0,0,0,0,92.17,91.03,45.14,44.49,8/31/1959
1959,9,1,0,0,0,0,0,92.96,92.63,49.22,48.52,9/1/1959
1959,9,2,0,0,0,0,0,81.25,81.75,48.65,49.14,9/2/1959
1959,9,3,0,0,0,0,0,79.93,78.53,52.48,53.29,9/3/1959
1959,9,4,0,0,0,0,0,85.28,84.79,45.88,45.11,9/4/1959
1959,9,5,0,0,0,0,0,89.35,90.42,53.85,50.71,9/5/1959
1959,9,6,0,0,0,0,0,91.29,90.91,55.02,54.22,9/6/1959
1959,9,7,0,0,0,0,0,90.5,89.94,53.78,53.16,9/7/1959
1959,9,8,0,0,0,0,0,87.11,86.53,50.67,49.85,9/8/1959
1959,9,9,0,0,0,0,0,82.29,80.74,50.96,51.08,9/9/1959
1959,9,10,0,0,0,0,0,78.47,77.34,53.61,53.92,9/10/1959
1959,9,11,0,0,0,0,0,82.95,81.56,45.56,45,9/11/1959
1959,9,12,0,0,0,0,0,85.79,84.39,46.96,46.28,9/12/1959
1959,9,13,0,0,0,0,0,77.52,78.64,51.13,51.45,9/13/1959
1959,9,14,0,0,0,0,0,72.92,72.69,48.61,47.75,9/14/1959
1959,9,15,0,0,0,0,0,75.05,76.38,43.84,43.77,9/15/1959
1959,9,16,0,0,0,0,0,74.51,74.68,44.85,43.9,9/16/1959
1959,9,17,0,0,0,0.109,0.1,70.29,71.59,43.69,43.26,9/17/1959
1959,9,18,0,0,0,3.371,2.912,70.64,70.12,53.71,53.75,9/18/1959
1959,9,19,0,0,0,0.187,0.115,72.31,73.26,55.33,55.64,9/19/1959
1959,9,20,0,0,0,0,0,75.21,75.87,49.34,48.49,9/20/1959
1959,9,21,0,0,0,0.011,0,79.74,79.45,50.22,48.49,9/21/1959
1959,9,22,0,0,0,0,0,81.77,81.52,49.01,48.86,9/22/1959
1959,9,23,0,0,0,0,0,83.3,81.94,48.64,48.58,9/23/1959
1959,9,24,0,0,0,0,0,79.67,78.77,48.65,47.48,9/24/1959
1959,9,25,0,0,0,0,0,84.09,83.95,52.96,50.35,9/25/1959
1959,9,26,0,0,0,0,0,84.74,85.96,57.35,54.1,9/26/1959
1959,9,27,0,0,0,0,0,82.99,82.61,51.14,49.57,9/27/1959
1959,9,28,0,0,0,0,0,80.48,80.04,48.88,46.61,9/28/1959
1959,9,29,0,0,0,0,0,81.08,81.09,55.09,56.08,9/29/1959
1959,9,30,0,0,0,0,0,79.69,79.88,42.93,42.84,9/30/1959
1959,10,1,0,0,0,0,0,78.75,79.04,53.95,52.24,10/1/1959
1959,10,2,0,0,0,0,0,81.31,80.55,47.42,46.63,10/2/1959
1959,10,3,0,0,0,0,0,81.27,80.88,43.57,42.65,10/3/1959
1959,10,4,0,0,0,0,0,76.57,75.96,44.39,43.15,10/4/1959
1959,10,5,0,0,0,0,0,71.74,71.33,45.64,45.28,10/5/1959
1959,10,6,0,0,0,0,0,69.63,70.01,41.75,41.28,10/6/1959
1959,10,7,0,0,0,0,0,74.89,74.1,43.2,41.77,10/7/1959
1959,10,8,0,0,0,0,0,73.74,74.83,46.97,45.02,10/8/1959
1959,10,9,0,0,0,0.024,0.036,75.21,74.21,56.35,55.83,10/9/1959
1959,10,10,0,0,0,0,0,84.13,82.37,53.6,52.29,10/10/1959
1959,10,11,0,0,0,0,0,87.76,86.93,55.77,54.84,10/11/1959
1959,10,12,0,0,0,0,0,89.68,88.68,53.65,52.14,10/12/1959
1959,10,13,0,0,0,0,0,90.47,90.41,47.62,46.01,10/13/1959
1959,10,14,0,0,0,0,0,90.44,89.73,46.97,45.56,10/14/1959
1959,10,15,0,0,0,0,0,90.06,89.7,47.39,45.81,10/15/1959
1959,10,16,0,0,0,0,0,88.57,88.69,47.92,47.38,10/16/1959
1959,10,17,0,0,0,0,0,84.26,84.27,48.6,47.97,10/17/1959
1959,10,18,0,0,0,0,0,71.74,70.84,51.51,52.72,10/18/1959
1959,10,19,0,0,0,0,0,72.62,71.5,41.52,40.82,10/19/1959
1959,10,20,0,0,0,0,0,76.38,75.33,43.39,41.16,10/20/1959
1959,10,21,0,0,0,0,0,75.48,76,45.81,44.56,10/21/1959
1959,10,22,0,0,0,0,0,84.71,84.3,51.84,51.54,10/22/1959
1959,10,23,0,0,0,0,0,90.08,89.15,55.16,54.92,10/23/1959
1959,10,24,0,0,0,0,0,91.14,90.2,55.18,54.91,10/24/1959
1959,10,25,0,0,0,0,0,83.27,82.34,52.7,52.13,10/25/1959
1959,10,26,0,0,0,0,0,67.25,67.3,52.26,52.56,10/26/1959
1959,10,27,0,0,0,0,0,71.99,70.88,43.76,43.91,10/27/1959
1959,10,28,0,0,0,0,0,78.58,78.95,45.08,41.5,10/28/1959
1959,10,29,0,0,0,0,0,72.71,73.7,46.7,44.15,10/29/1959
1959,10,30,0,0,0,0,0,74.14,73.98,44.6,45.15,10/30/1959
1959,10,31,0,0,0,0,0,81.44,80.63,47.65,46.68,10/31/1959
1959,11,1,0,0,0,0,0,72.56,72.69,37.72,36.64,11/1/1959
1959,11,2,0,0,0,0,0,66.9,66.24,35.22,35.39,11/2/1959
1959,11,3,0,0,0,0.02,0.048,59.21,59.2,41.58,41.29,11/3/1959
1959,11,4,0,0,0,0.02,0.014,67.46,64.76,42.51,43.49,11/4/1959
1959,11,5,0,0,0,0,0,72.68,71.63,33.97,33.64,11/5/1959
1959,11,6,0,0,0,0,0,75.63,73.65,36.57,35.77,11/6/1959
1959,11,7,0,0,0,0,0,76.11,74.16,34.63,32.85,11/7/1959
1959,11,8,0,0,0,0,0,77.53,75.61,36.06,35.27,11/8/1959
1959,11,9,0,0,0,0,0,76.95,75.45,35.1,34.54,11/9/1959
1959,11,10,0,0,0,0,0,76.83,75.58,36.02,34.77,11/10/1959
1959,11,11,0,0,0,0,0,75.23,74.83,36.29,35.07,11/11/1959
1959,11,12,0,0,0,0,0,64.42,64.5,36.83,36.89,11/12/1959
1959,11,13,0,0,0,0,0,63.23,63.59,37.78,39.19,11/13/1959
1959,11,14,0,0,0,0,0,63.44,61.96,38.05,39.11,11/14/1959
1959,11,15,0,0,0,0,0,56.94,56.67,35.75,36.53,11/15/1959
1959,11,16,0,0,0,0,0,61.7,59.83,35.15,35.79,11/16/1959
1959,11,17,0,0,0,0,0,66.56,64.21,31.38,31.19,11/17/1959
1959,11,18,0,0,0,0,0,65.48,64.95,32.74,32.06,11/18/1959
1959,11,19,0,0,0,0,0,69.73,69.31,37,36.75,11/19/1959
1959,11,20,0,0,0,0,0,72.25,72.81,35.89,35.32,11/20/1959
1959,11,21,0,0,0,0,0,70.58,71.07,42.15,42,11/21/1959
1959,11,22,0,0,0,0,0,76.18,76.18,40.78,38.18,11/22/1959
1959,11,23,0,0,0,0,0,79.97,78.72,44.17,42.13,11/23/1959
1959,11,24,0,0,0,0,0,78.42,77.6,38.84,37.31,11/24/1959
1959,11,25,0,0,0,0,0,76.19,75.34,38.22,35.13,11/25/1959
1959,11,26,0,0,0,0,0,80.11,78.23,43.62,43.07,11/26/1959
1959,11,27,0,0,0,0,0,76.13,77.85,35.11,34.54,11/27/1959
1959,11,28,0,0,0,0,0,69.35,68.43,34.68,34.9,11/28/1959
1959,11,29,0,0,0,0,0,71.46,70.3,32.67,31.59,11/29/1959
1959,11,30,0,0,0,0,0,72.26,72.14,35.16,34.3,11/30/1959
1959,12,1,0,0,0,0,0,73.45,73.07,38,37.89,12/1/1959
1959,12,2,0,0,0,0,0,72.49,72.94,35.21,36.51,12/2/1959
1959,12,3,0,0,0,0,0,74.19,73.99,37.98,37.75,12/3/1959
1959,12,4,0,0,0,0,0,71.6,71.72,32.84,31.77,12/4/1959
1959,12,5,0,0,0,0,0,69.96,69.48,33.44,33.65,12/5/1959
1959,12,6,0,0,0,0,0,68.7,68.09,29.33,27.96,12/6/1959
1959,12,7,0,0,0,0,0,67.82,66.86,27.88,26.78,12/7/1959
1959,12,8,0,0,0,0,0,65.25,64.1,27.85,27.04,12/8/1959
1959,12,9,0,0,0,0.012,0.032,60.22,60.25,32.54,32.04,12/9/1959
1959,12,10,0,0,0,0,0,61.27,60.46,37.63,37.79,12/10/1959
1959,12,11,0,0,0,0,0,61.98,60.16,36.89,38.83,12/11/1959
1959,12,12,0,0,0,0.04,0.049,60.17,58.6,31.73,31.78,12/12/1959
1959,12,13,0,0,0,0.041,0.018,56.88,57.08,37.36,37.75,12/13/1959
1959,12,14,0,0,0,0,0,63.54,65.74,33.69,32.14,12/14/1959
1959,12,15,0,0,0,0,0,65.08,64.35,33.3,33.09,12/15/1959
1959,12,16,0,0,0,0,0,61.37,61.65,30.81,30.44,12/16/1959
1959,12,17,0,0,0,0,0,56.81,57.49,34.85,33.65,12/17/1959
1959,12,18,0,0,0,0,0,63.28,62.25,35,34.1,12/18/1959
1959,12,19,0,0,0,0,0,64.95,64.77,31.35,30.31,12/19/1959
1959,12,20,0,0,0,0,0,58.99,57.7,32.04,31.27,12/20/1959
1959,12,21,0,0,0,0,0,57.25,56.72,31,30.34,12/21/1959
1959,12,22,0,0,0,0.055,0.105,56.53,56.47,40.53,40.02,12/22/1959
1959,12,23,0,0,0,0.961,0.944,53.81,53.96,46.76,47.28,12/23/1959
1959,12,24,0,0,0,0.748,0.651,53.5,53.25,45.47,48.57,12/24/1959
1959,12,25,0,0,0,0.158,0.089,54.53,54.74,34.97,35.8,12/25/1959
1959,12,26,0,0,0,0,0,56.82,56.98,31.56,30.72,12/26/1959
1959,12,27,0,0,0,0,0,53.22,53.1,30.74,30.45,12/27/1959
1959,12,28,0,0,0,0,0,59.06,57.67,31.66,31.16,12/28/1959
1959,12,29,0,0,0,0,0,60.92,60.29,29.25,28.41,12/29/1959
1959,12,30,0,0,0,0,0,57.28,57.67,33.24,34.49,12/30/1959
1959,12,31,0,0,0,0,0,52.81,53.54,33.09,33.74,12/31/1959
1960,1,1,0,0,0,0,0,51.79,51.48,25.72,24.51,1/1/1960
1960,1,2,0,0,0,0.032,0.037,47.65,47.93,23.41,23.1,1/2/1960
1960,1,3,0,0,0,0.032,0.024,52.12,52.41,26.6,26.2,1/3/1960
1960,1,4,0,0,0,0,0,58.11,58.14,28.43,27.69,1/4/1960
1960,1,5,0,0,0,0,0,56.77,56.19,26.59,26.55,1/5/1960
1960,1,6,0,0,0,0,0,55.91,55.41,31.6,31.31,1/6/1960
1960,1,7,0,0,0,0.248,0.389,54.29,54.74,38.85,41.56,1/7/1960
1960,1,8,0,0,0,0.486,0.374,58.75,59.51,45.3,45.85,1/8/1960
1960,1,9,0,0,0,0.71,0.905,50.96,51.15,42.07,42.66,1/9/1960
1960,1,10,0,0,0,0.326,0.206,51.35,51.27,43.51,43.93,1/10/1960
1960,1,11,0,0,0,0.727,0.685,52.67,53.72,37.53,39.76,1/11/1960
1960,1,12,0,0,0,0.274,0.162,53.34,53.82,33.31,33.18,1/12/1960
1960,1,13,0,0,0,0.035,0.111,52.57,52.5,28.08,27.66,1/13/1960
1960,1,14,0,0,0,0.441,0.486,46.78,47.14,33.55,33.85,1/14/1960
1960,1,15,0,0,0,0.104,0.07,50.54,51.22,29.92,30.22,1/15/1960
1960,1,16,0,0,0,0,0,55.54,55.97,32.27,30.45,1/16/1960
1960,1,17,0,0,0,0,0,56.4,55.73,30.78,30.01,1/17/1960
1960,1,18,0,0,0,0,0,51.51,51.88,37.31,36.83,1/18/1960
1960,1,19,0,0,0,0,0,52.14,52.52,37.85,38.11,1/19/1960
1960,1,20,0,0,0,0,0,55.27,55.19,40.44,40.73,1/20/1960
1960,1,21,0,0,0,1.043,1.148,52.01,52.36,43.5,44.37,1/21/1960
1960,1,22,0,0,0,0.778,0.514,53.69,54.13,45.91,46.25,1/22/1960
1960,1,23,0,0,0,0.112,0.064,56.73,56.38,45.52,46.26,1/23/1960
1960,1,24,0,0,0,0.584,0.526,56.82,57.61,46.51,47.1,1/24/1960
1960,1,25,0,0,0,0.783,0.633,56.71,57.1,47.5,50.68,1/25/1960
1960,1,26,0,0,0,0.323,0.208,58.36,58.19,46.16,46.6,1/26/1960
1960,1,27,0,0,0,0.272,0.149,57.37,58.02,46.52,47.29,1/27/1960
1960,1,28,0,0,0,0.09,0.034,61.03,60.45,47.13,47.23,1/28/1960
1960,1,29,0,0,0,0.116,0.127,59.4,59.89,41.08,41.13,1/29/1960
1960,1,30,0,0,0,0.085,0.041,62.64,61.85,48.04,48.26,1/30/1960
1960,1,31,0,0,0,0.104,0.124,58.05,58.06,40.9,41,1/31/1960
1960,2,1,0,0,0,1.327,0.945,58.66,58.9,48.74,49.12,2/1/1960
1960,2,2,0,0,0,0.497,0.255,59.42,59.72,36.6,37.48,2/2/1960
1960,2,3,0,0,0,0.444,0.508,55.59,56.67,40.89,41.28,2/3/1960
1960,2,4,0,0,0,0.495,0.759,55.87,55.99,43.02,43.75,2/4/1960
1960,2,5,0,0,0,0.943,0.963,58.17,58.06,45.65,47.56,2/5/1960
1960,2,6,0,0,0,0.037,0.028,60.64,59.87,51.24,51.97,2/6/1960
1960,2,7,0,0,0,1.298,1.597,60.4,61.42,53.06,53.62,2/7/1960
1960,2,8,0,0,0,3.533,3.158,59.46,59.58,47.47,52.04,2/8/1960
1960,2,9,0,0,0,0.739,0.518,57.6,58.5,44.63,44.06,2/9/1960
1960,2,10,0,0,0,0.387,0.312,58.79,58.95,39.88,40.25,2/10/1960
1960,2,11,0,0,0,0,0,63.02,62.23,35.92,35.28,2/11/1960
1960,2,12,0,0,0,0,0.014,62.06,62.28,36.05,35.59,2/12/1960
1960,2,13,0,0,0,0.041,0.032,61.69,62.23,38.59,38.34,2/13/1960
1960,2,14,0,0,0,0,0,65.12,64.27,38.19,36.93,2/14/1960
1960,2,15,0,0,0,0,0,66.41,65.55,36.96,36.57,2/15/1960
1960,2,16,0,0,0,0,0,67.18,67.17,35.94,35.54,2/16/1960
1960,2,17,0,0,0,0,0,64,64.23,33.41,32.97,2/17/1960
1960,2,18,0,0,0,0.094,0.117,58.22,60.26,38.96,38.68,2/18/1960
1960,2,19,0,0,0,0.018,0,61.18,60.7,34.49,32.73,2/19/1960
1960,2,20,0,0,0,0,0,68.06,66.98,36.51,36.06,2/20/1960
1960,2,21,0,0,0,0,0,66.5,66.13,33.21,33.39,2/21/1960
1960,2,22,0,0,0,0,0,66.24,66.02,33.56,32.62,2/22/1960
1960,2,23,0,0,0,0,0,65.77,65.62,34.79,34.6,2/23/1960
1960,2,24,0,0,0,0,0,64.23,63.92,31.54,30.91,2/24/1960
1960,2,25,0,0,0,0,0,60.91,61.61,34.79,34.79,2/25/1960
1960,2,26,0,0,0,0,0,59.14,59.96,35.04,36.08,2/26/1960
1960,2,27,0,0,0,0,0,58.85,58.86,29.96,30.24,2/27/1960
1960,2,28,0,0,0,0,0,60.23,60.18,35.04,35.13,2/28/1960
1960,2,29,0,0,0,0,0,62.59,62.47,32.79,32.68,2/29/1960
1960,3,1,0,0,0,0,0,59.75,60.36,33.76,33.05,3/1/1960
1960,3,2,0,0,0,0,0,55.23,55.76,32.76,32.31,3/2/1960
1960,3,3,0,0,0,0.069,0.051,57.46,58.2,39.9,39,3/3/1960
1960,3,4,0,0,0,0.784,0.826,58.69,59.05,48.69,48.8,3/4/1960
1960,3,5,0,0,0,1.646,1.847,57.86,58.08,51.51,51.97,3/5/1960
1960,3,6,0,0,0,0.608,0.689,58.2,57.51,47.03,41.96,3/6/1960
1960,3,7,0,0,0,1.098,1.241,62.49,61.88,52.92,53.38,3/7/1960
1960,3,8,0,0,0,0.073,0.072,62.87,61.95,37.32,37.57,3/8/1960
1960,3,9,0,0,0,0,0,61.78,62.45,42.62,43.61,3/9/1960
1960,3,10,0,0,0,0,0,63.28,63,34.08,32.4,3/10/1960
1960,3,11,0,0,0,0.181,0.419,60.43,60.83,40.78,39.72,3/11/1960
1960,3,12,0,0,0,0.679,0.712,59.87,59.94,46.04,46.22,3/12/1960
1960,3,13,0,0,0,0.218,0.156,64.3,64.06,42.67,42.98,3/13/1960
1960,3,14,0,0,0,0,0,67.85,67.6,38.63,36.44,3/14/1960
1960,3,15,0,0,0,0,0,64.85,66.09,39.77,37.81,3/15/1960
1960,3,16,0,0,0,0,0,74.06,73.02,44.18,41.58,3/16/1960
1960,3,17,0,0,0,0,0,80.22,79.51,51.73,51.63,3/17/1960
1960,3,18,0,0,0,0,0,79.35,78.76,43.43,42.73,3/18/1960
1960,3,19,0,0,0,0,0,79.95,79.21,44.62,43.66,3/19/1960
1960,3,20,0,0,0,0,0,79.88,79.8,42.47,41.61,3/20/1960
1960,3,21,0,0,0,0,0,71.72,70.61,45.5,44.62,3/21/1960
1960,3,22,0,0,0,0,0,65.52,64.17,45.39,45.36,3/22/1960
1960,3,23,0,0,0,0,0,64.77,62.24,44.12,43.84,3/23/1960
1960,3,24,0,0,0,0,0,63.92,62.5,46.74,46.74,3/24/1960
1960,3,25,0,0,0,0,0,59.89,59.46,47,47.15,3/25/1960
1960,3,26,0,0,0,0.068,0.08,56.75,56.54,43.99,43.08,3/26/1960
1960,3,27,0,0,0,0.409,0.484,58.04,58.11,48.98,48.55,3/27/1960
1960,3,28,0,0,0,0.309,0.238,60.18,59.67,38.25,38.13,3/28/1960
1960,3,29,0,0,0,0.027,0.028,61.94,61.66,36.83,36.49,3/29/1960
1960,3,30,0,0,0,0.482,0.471,62.64,62.45,48.56,48.01,3/30/1960
1960,3,31,0,0,0,0.021,0.025,60.92,61.26,39.02,38.21,3/31/1960
1960,4,1,0,0,0,0,0,70.63,72.92,43.84,43.36,4/1/1960
1960,4,2,0,0,0,0,0,78.81,80.23,50.38,48.25,4/2/1960
1960,4,3,0,0,0,0,0,79.71,81.09,49.47,48.16,4/3/1960
1960,4,4,0,0,0,0,0,81.75,82.96,48.47,47.35,4/4/1960
1960,4,5,0,0,0,0,0,76,76.91,48.5,47.25,4/5/1960
1960,4,6,0,0,0,0.038,0.06,73.78,75.85,46.18,45.3,4/6/1960
1960,4,7,0,0,0,0.089,0.056,68.58,70.38,50.53,50.17,4/7/1960
1960,4,8,0,0,0,0,0,68.62,69.32,48.23,47.55,4/8/1960
1960,4,9,0,0,0,0,0,66.7,68.34,47.45,47.05,4/9/1960
1960,4,10,0,0,0,0,0,64.26,64.48,37.76,36.32,4/10/1960
1960,4,11,0,0,0,0.061,0.067,63.22,66.98,45.66,45.18,4/11/1960
1960,4,12,0,0,0,0,0,65.88,67.66,42.58,42.29,4/12/1960
1960,4,13,0,0,0,0,0.013,67.15,68.39,41.21,40.81,4/13/1960
1960,4,14,0,0,0,0,0,66.18,68.47,43.12,41.87,4/14/1960
1960,4,15,0,0,0,0,0,64.91,67.63,42.91,44.69,4/15/1960
1960,4,16,0,0,0,0,0,69.95,70.94,38.04,35.47,4/16/1960
1960,4,17,0,0,0,0,0,71.29,72.23,36.09,35.35,4/17/1960
1960,4,18,0,0,0,0,0,67.13,69.15,43.87,43.42,4/18/1960
1960,4,19,0,0,0,0,0,69.52,70,44.22,44.25,4/19/1960
1960,4,20,0,0,0,0,0,72.35,72.65,40.91,40.13,4/20/1960
1960,4,21,0,0,0,0,0,67.75,69.84,44.57,43.15,4/21/1960
1960,4,22,0,0,0,0,0,57.6,60.61,36.11,35.46,4/22/1960
1960,4,23,0,0,0,0.17,0.247,52.39,54.11,34.98,34.72,4/23/1960
1960,4,24,0,0,0,0.1,0.061,56.13,56.71,32.46,31.35,4/24/1960
1960,4,25,0,0,0,0.032,0.021,58.08,60.86,40.83,40.07,4/25/1960
1960,4,26,0,0,0,0.45,0.599,55.36,57.77,39.74,40.13,4/26/1960
1960,4,27,0,0,0,0.548,0.379,58.77,59.34,44.35,44.58,4/27/1960
1960,4,28,0,0,0,0.031,0,61.2,62.72,36.29,36.13,4/28/1960
1960,4,29,0,0,0,0,0,68.58,68.84,39.87,38.05,4/29/1960
1960,4,30,0,0,0,0,0,70.06,71.8,40.23,39.72,4/30/1960
1960,5,1,0,0,0,0,0,69.71,69.89,43.79,43.41,5/1/1960
1960,5,2,0,0,0,0,0,68.78,68.49,38.76,38.28,5/2/1960
1960,5,3,0,0,0,0.081,0.099,62.26,61.1,44.91,45.11,5/3/1960
1960,5,4,0,0,0,0.022,0.014,67.2,66.45,43.54,42.74,5/4/1960
1960,5,5,0,0,0,0,0,73.86,73.17,40.67,39.9,5/5/1960
1960,5,6,0,0,0,0,0,78.43,77.81,43.17,42.83,5/6/1960
1960,5,7,0,0,0,0,0,78.21,77.44,49.07,48.57,5/7/1960
1960,5,8,0,0,0,0,0,75.06,75.02,43.39,43.57,5/8/1960
1960,5,9,0,0,0,0,0,77.51,76.01,42.08,40.85,5/9/1960
1960,5,10,0,0,0,0,0,81.88,79.98,46.05,45.54,5/10/1960
1960,5,11,0,0,0,0,0,79.96,77.32,48.2,49.29,5/11/1960
1960,5,12,0,0,0,0,0,74.04,71.04,51.17,51.71,5/12/1960
1960,5,13,0,0,0,0,0,73.94,72.57,43.45,41.56,5/13/1960
1960,5,14,0,0,0,0,0,76.42,75.62,44.48,42.93,5/14/1960
1960,5,15,0,0,0,0,0,73.56,72.84,41.71,40.61,5/15/1960
1960,5,16,0,0,0,0,0,74.4,74.51,48.22,48.12,5/16/1960
1960,5,17,0,0,0,0,0,72.2,73.26,45.51,43.19,5/17/1960
1960,5,18,0,0,0,0,0,73.63,73.85,45.61,45.81,5/18/1960
1960,5,19,0,0,0,0,0,82.7,80.86,46.52,43.84,5/19/1960
1960,5,20,0,0,0,0,0,78.95,79.04,45.71,44.98,5/20/1960
1960,5,21,0,0,0,0,0,66.41,66.28,39.98,39.4,5/21/1960
1960,5,22,0,0,0,0,0,64.19,63.67,35.99,35.57,5/22/1960
1960,5,23,0,0,0,0.488,0.422,58.82,58.94,44.68,44.89,5/23/1960
1960,5,24,0,0,0,0.374,0.26,62.51,61.47,47.6,47.8,5/24/1960
1960,5,25,0,0,0,0.036,0.022,65.22,65.51,51.56,51.64,5/25/1960
1960,5,26,0,0,0,0.013,0,73.87,72.57,53.51,53.52,5/26/1960
1960,5,27,0,0,0,0,0,80.91,79.71,50.93,48.09,5/27/1960
1960,5,28,0,0,0,0,0,81.06,79.71,48.72,48.27,5/28/1960
1960,5,29,0,0,0,0,0,81.86,77.7,47.74,47.61,5/29/1960
1960,5,30,0,0,0,0,0,83.99,81.53,48.2,47.88,5/30/1960
1960,5,31,0,0,0,0,0,90.78,88.53,51.76,50.84,5/31/1960
1960,6,1,0,0,0,0,0,99.88,97.66,57.14,55.91,6/1/1960
1960,6,2,0,0,0,0,0,105.77,104.63,64.5,63.23,6/2/1960
1960,6,3,0,0,0,0,0,102.37,100.59,58.02,56.97,6/3/1960
1960,6,4,0,0,0,0,0,82.7,82.76,53.9,54.13,6/4/1960
1960,6,5,0,0,0,0,0,72.24,70.19,54.2,54.4,6/5/1960
1960,6,6,0,0,0,0,0,72.51,70.84,55.17,55.89,6/6/1960
