24
basin_cfs 1
basin_stflow_in 1
basin_stflow_out 1
basin_sroff_cfs 1
basin_sroff 1
basin_sroffp 1
basin_pref_stor 1
basin_prefflow 1
basin_recharge 1
basin_soil_moist 1
basin_soil_rechr 1
basin_slowflow 1
basin_slstor 1
basin_ssflow 1
basin_ssflow_cfs 1
basin_dunnian 1
basin_hortonian 1
basin_imperv_stor 1
basin_infil 1
basin_gwflow 1
basin_gwflow_cfs 1
basin_gwsink 1
basin_gwin 1
basin_gwstor 1
17 1990 1 17 0 0 0 2191.407536 0.066260 0.066260 18.291228 0.000553 0.001179 0.104949 0.008151 0.032691 10.523226 3.673577 0.042153 1.267442 0.050304 1663.682386 0.000211 0.000342 0.000030 0.012424 0.015403 509.433922 0.000000 0.064605 0.256973 
18 1990 1 18 0 0 0 1914.166231 0.057877 0.057877 4.645184 0.000140 0.000000 0.087805 0.006143 0.027394 10.504525 3.652112 0.036386 1.194486 0.042529 1406.539367 0.000140 0.000000 0.000004 0.000266 0.015208 502.981680 0.000000 0.060926 0.269160 
19 1990 1 19 0 0 0 1702.888080 0.051489 0.051489 3.806827 0.000115 0.000000 0.074366 0.004815 0.023069 10.494644 3.640399 0.031559 1.125187 0.036374 1202.995821 0.000115 0.000000 0.000002 0.000000 0.015000 496.085432 0.000000 0.057659 0.277229 
20 1990 1 20 0 0 0 1543.490049 0.046669 0.046669 3.221382 0.000097 0.000000 0.063610 0.003860 0.019762 10.477169 3.621383 0.027909 1.065101 0.031769 1050.684554 0.000097 0.000000 0.000001 0.000000 0.014803 489.584113 0.000000 0.054987 0.282188 
21 1990 1 21 0 0 0 1406.673512 0.042533 0.042533 2.718136 0.000082 0.000000 0.054867 0.003149 0.017036 10.454105 3.597242 0.024693 1.009374 0.027843 920.831704 0.000082 0.000000 0.000001 0.000214 0.014608 483.123672 0.000000 0.052550 0.284616 
22 1990 1 22 0 0 0 1289.406943 0.038987 0.038987 2.326136 0.000070 0.000000 0.047628 0.002607 0.014724 10.428679 3.571132 0.021906 0.956865 0.024512 810.688570 0.000070 0.000000 0.000001 0.000125 0.014404 476.392236 0.000000 0.050243 0.284936 
23 1990 1 23 0 0 0 1188.459720 0.035935 0.035935 1.993411 0.000060 0.000000 0.041559 0.002183 0.012774 10.399774 3.541790 0.019504 0.908129 0.021687 717.266418 0.000060 0.000000 0.000000 0.000008 0.014187 469.199891 0.000000 0.048065 0.283523 
24 1990 1 24 0 0 0 1100.567391 0.033277 0.033277 1.712633 0.000052 0.000000 0.036446 0.001847 0.011122 10.364877 3.506619 0.017426 0.863124 0.019273 637.399134 0.000052 0.000000 0.000000 0.000172 0.013953 461.455625 0.000000 0.045997 0.280692 
25 1990 1 25 0 0 0 1022.836955 0.030927 0.030927 1.487102 0.000045 0.000000 0.032165 0.001577 0.009710 10.328913 3.470359 0.015604 0.821219 0.017181 568.217647 0.000045 0.000000 0.000000 0.000905 0.013701 453.132206 0.000000 0.044016 0.276701 
26 1990 1 26 0 0 0 1013.417658 0.030642 0.030642 30.559443 0.000924 0.002455 0.031193 0.001644 0.008792 10.319940 3.460524 0.014618 0.789544 0.016262 537.828580 0.000098 0.000826 0.000014 0.024647 0.013456 445.029635 0.000000 0.042440 0.272037 
27 1990 1 27 0 0 0 917.031831 0.027728 0.027728 1.313409 0.000040 0.000000 0.027535 0.001304 0.007818 10.297964 3.438454 0.013188 0.755719 0.014493 479.317101 0.000040 0.000000 0.000002 0.000006 0.013195 436.401322 0.000000 0.040716 0.266660 
28 1990 1 28 0 0 0 865.072527 0.026157 0.026157 1.161894 0.000035 0.000000 0.024395 0.001128 0.006998 10.267005 3.407466 0.012072 0.724874 0.013200 436.548911 0.000035 0.000000 0.000001 0.000175 0.012922 427.361722 0.000000 0.039078 0.260736 
29 1990 1 29 0 0 0 894.261963 0.027039 0.027039 47.078689 0.001423 0.003625 0.026342 0.001431 0.006516 10.262641 3.401889 0.011530 0.704327 0.012962 428.677660 0.000141 0.001282 0.000096 0.040368 0.012654 418.505614 0.000000 0.037753 0.254599 
30 1990 1 30 0 0 0 2022.519947 0.061153 0.061153 551.939784 0.016689 0.038333 0.067303 0.008611 0.011632 10.442168 3.552304 0.022998 0.846113 0.031609 1045.402462 0.001093 0.015596 0.000235 0.438546 0.012856 425.177702 0.000000 0.042633 0.253375 
31 1990 1 31 0 0 0 1531.624522 0.046311 0.046311 174.759976 0.005284 0.014188 0.072780 0.006239 0.012549 10.496974 3.588872 0.021783 0.886750 0.028022 926.776790 0.000221 0.005063 0.000238 0.158224 0.013004 430.087756 0.000000 0.043429 0.252920 
32 1990 2 1 0 0 0 3109.276136 0.094013 0.094013 623.684589 0.018858 0.041787 0.108203 0.014919 0.023319 10.647100 3.685300 0.046172 1.129025 0.061092 2020.472525 0.001954 0.016904 0.000295 0.532780 0.014063 465.119022 0.000000 0.055254 0.262176 
33 1990 2 2 0 0 0 1763.217573 0.053313 0.053313 34.306831 0.001037 0.002611 0.092982 0.006879 0.020824 10.635607 3.666904 0.030859 1.097303 0.037738 1248.114100 0.000165 0.000872 0.000056 0.033537 0.014537 480.796642 0.000000 0.053496 0.268462 
34 1990 2 3 0 0 0 3032.271564 0.091685 0.091685 507.946139 0.015358 0.031224 0.108499 0.013743 0.026766 10.705939 3.699621 0.047128 1.257327 0.060871 2013.169431 0.001789 0.013570 0.000177 0.370383 0.015455 511.155993 0.000000 0.060792 0.279773 
35 1990 2 4 0 0 0 4357.206296 0.131746 0.131746 546.242602 0.016516 0.040221 0.129669 0.019695 0.041249 10.795651 3.732916 0.078010 1.511616 0.097705 3231.381784 0.001222 0.015294 0.000206 0.530003 0.017524 579.581911 0.000000 0.078091 0.303498 
36 1990 2 5 0 0 0 2812.539658 0.085041 0.085041 100.075342 0.003026 0.007225 0.112685 0.009705 0.037073 10.793974 3.724827 0.053695 1.472607 0.063400 2096.811272 0.000398 0.002628 0.000037 0.074090 0.018615 615.653044 0.000000 0.076164 0.321956 
37 1990 2 6 0 0 0 3186.616371 0.096351 0.096351 211.959831 0.006409 0.014411 0.109694 0.010578 0.037129 10.820472 3.734873 0.059887 1.500011 0.070465 2330.468977 0.000675 0.005734 0.000241 0.186357 0.019478 644.187563 0.000000 0.078389 0.339607 
38 1990 2 7 0 0 0 2436.978647 0.073685 0.073685 11.478977 0.000347 0.000581 0.091843 0.006552 0.031611 10.808797 3.721443 0.046999 1.420378 0.053551 1771.073614 0.000159 0.000188 0.000013 0.006462 0.019787 654.426057 0.000000 0.074332 0.351430 
39 1990 2 8 0 0 0 2251.913694 0.068089 0.068089 24.701376 0.000747 0.001663 0.079209 0.005348 0.027470 10.795621 3.705935 0.042157 1.353630 0.047506 1571.145090 0.000175 0.000572 0.000080 0.018256 0.019837 656.067228 0.000000 0.071128 0.359063 
40 1990 2 9 0 0 0 2037.043164 0.061593 0.061593 10.549232 0.000319 0.000642 0.068093 0.004248 0.023827 10.766689 3.675770 0.037294 1.285816 0.041541 1373.889141 0.000116 0.000203 0.000004 0.007063 0.019732 652.604791 0.000000 0.067969 0.363157 
41 1990 2 10 0 0 0 1833.978884 0.055453 0.055453 3.428180 0.000104 0.000090 0.058842 0.003402 0.020518 10.719623 3.627704 0.032436 1.218187 0.035838 1185.257117 0.000087 0.000017 0.000001 0.004292 0.019511 645.293587 0.000000 0.064749 0.364164 
42 1990 2 11 0 0 0 1658.919389 0.050160 0.050160 2.365869 0.000072 0.000000 0.050856 0.002791 0.017448 10.680513 3.588513 0.028096 1.148191 0.030887 1021.525659 0.000072 0.000000 0.000001 0.000062 0.019201 635.027861 0.000000 0.061412 0.362411 
43 1990 2 12 0 0 0 1524.078779 0.046082 0.046082 2.007379 0.000061 0.000000 0.044273 0.002325 0.015003 10.645156 3.553064 0.024858 1.086391 0.027183 899.015842 0.000061 0.000000 0.000001 0.000475 0.018839 623.055558 0.000000 0.058429 0.358575 
44 1990 2 13 0 0 0 1409.090659 0.042606 0.042606 1.732233 0.000052 0.000000 0.038697 0.001957 0.013030 10.629145 3.537033 0.022152 1.031135 0.024109 797.357924 0.000052 0.000000 0.000001 0.000000 0.018444 610.000502 0.000000 0.055716 0.353161 
45 1990 2 14 0 0 0 1321.910924 0.039970 0.039970 1.555322 0.000047 0.000000 0.033971 0.001663 0.011572 10.613360 3.521187 0.020221 0.985214 0.021883 723.748065 0.000047 0.000000 0.000000 0.000000 0.018039 596.607536 0.000000 0.053383 0.346694 
46 1990 2 15 0 0 0 1494.323067 0.045183 0.045183 84.657651 0.002560 0.006809 0.036792 0.002659 0.011109 10.627000 3.531215 0.022282 0.976243 0.024941 824.864639 0.000086 0.002473 0.000125 0.070493 0.017682 584.800777 0.000000 0.052031 0.340121 
47 1990 2 16 0 0 0 7981.836217 0.241341 0.241341 1711.309482 0.051744 0.113982 0.132259 0.036806 0.049027 10.920096 3.751220 0.132004 1.699949 0.168810 5583.019974 0.004832 0.046912 0.000267 1.356521 0.020788 687.506761 0.000000 0.093213 0.368360 
48 1990 2 17 0 0 0 6556.915161 0.198257 0.198257 711.310613 0.021507 0.049842 0.151952 0.024164 0.069875 10.960639 3.759053 0.127709 2.000550 0.151873 5022.870790 0.001816 0.019692 0.000316 0.602927 0.024876 822.733758 0.000000 0.119409 0.413359 
49 1990 2 18 0 0 0 4504.889623 0.136211 0.136211 122.628550 0.003708 0.008561 0.132521 0.013265 0.062564 10.963878 3.755437 0.092251 1.950572 0.105516 3489.702922 0.000539 0.003169 0.000113 0.124941 0.026988 892.558150 0.000000 0.116442 0.448935 
50 1990 2 19 0 0 0 3694.300765 0.111702 0.111702 30.258361 0.000915 0.002227 0.111006 0.008833 0.051934 10.936990 3.724641 0.074241 1.841507 0.083074 2747.489549 0.000343 0.000571 0.000004 0.027849 0.027713 916.552855 0.000000 0.108843 0.473156 
51 1990 2 20 0 0 0 3196.082955 0.096638 0.096638 6.211305 0.000188 0.000070 0.092489 0.006552 0.042820 10.917633 3.704885 0.062131 1.717485 0.068684 2271.562204 0.000168 0.000020 0.000001 0.000699 0.027766 918.309446 0.000000 0.101624 0.488210 
52 1990 2 21 0 0 0 2845.852619 0.086048 0.086048 4.347261 0.000131 0.000000 0.078087 0.005100 0.035754 10.894746 3.681719 0.053310 1.607982 0.058410 1931.796832 0.000131 0.000000 0.000001 0.000356 0.027506 909.708526 0.000000 0.095589 0.496458 
53 1990 2 22 0 0 0 2561.377678 0.077447 0.077447 3.656388 0.000111 0.000000 0.066815 0.004070 0.030232 10.833222 3.619931 0.046167 1.510753 0.050237 1661.491106 0.000111 0.000000 0.000000 0.002261 0.027099 896.230184 0.000000 0.090436 0.499591 
54 1990 2 23 0 0 0 2283.343271 0.069040 0.069040 2.785142 0.000084 0.000000 0.057898 0.003311 0.025215 10.775704 3.561984 0.039079 1.415035 0.042389 1401.941882 0.000084 0.000000 0.000000 0.004823 0.026566 878.616247 0.000000 0.085212 0.498240 
55 1990 2 24 0 0 0 2061.845712 0.062343 0.062343 2.304108 0.000070 0.000000 0.050514 0.002732 0.021151 10.714872 3.500853 0.033581 1.328205 0.036313 1200.977024 0.000070 0.000000 0.000000 0.004772 0.025960 858.564580 0.000000 0.080495 0.493431 
56 1990 2 25 0 0 0 1877.777752 0.056777 0.056777 1.944703 0.000059 0.000000 0.044281 0.002282 0.017878 10.649415 3.435266 0.029126 1.249844 0.031407 1038.732829 0.000059 0.000000 0.000000 0.004218 0.025311 837.100219 0.000000 0.076232 0.485998 
57 1990 2 26 0 0 0 1722.869877 0.052093 0.052093 1.640272 0.000050 0.000000 0.039144 0.001927 0.015305 10.585371 3.370995 0.025479 1.181072 0.027406 906.403209 0.000050 0.000000 0.000000 0.006311 0.024637 814.826397 0.000000 0.072428 0.476666 
58 1990 2 27 0 0 0 1591.527824 0.048122 0.048122 1.417523 0.000043 0.000000 0.034536 0.001640 0.013156 10.518926 3.304863 0.022488 1.116894 0.024128 797.974173 0.000043 0.000000 0.000000 0.003278 0.023951 792.136128 0.000000 0.068858 0.465871 
59 1990 2 28 0 0 0 1476.118863 0.044632 0.044632 1.221462 0.000037 0.000000 0.030553 0.001406 0.011370 10.452402 3.239014 0.019933 1.058455 0.021339 705.743505 0.000037 0.000000 0.000000 0.002632 0.023256 769.153896 0.000000 0.065515 0.453985 
60 1990 3 1 0 0 0 1400.959005 0.042360 0.042360 11.361677 0.000344 0.000917 0.027954 0.001339 0.009914 10.394422 3.182434 0.018114 1.007691 0.019454 643.397985 0.000032 0.000311 0.000001 0.009903 0.022562 746.199343 0.000000 0.062404 0.441337 
61 1990 3 2 0 0 0 2375.720013 0.071833 0.071833 482.759065 0.014597 0.033739 0.067105 0.008384 0.013495 10.613777 3.400373 0.026633 1.079802 0.035017 1158.114364 0.001117 0.013480 0.000065 0.429984 0.022219 734.846585 0.000000 0.064820 0.432613 
62 1990 3 3 0 0 0 2071.528131 0.062635 0.062635 236.624136 0.007155 0.018484 0.077471 0.006995 0.015231 10.680034 3.465630 0.026491 1.103084 0.033487 1107.502311 0.000298 0.006857 0.000016 0.206130 0.021994 727.401684 0.000000 0.065641 0.425850 
63 1990 3 4 0 0 0 2852.537075 0.086250 0.086250 493.693247 0.014927 0.032801 0.103569 0.012253 0.020218 10.819931 3.598485 0.036957 1.231793 0.049210 1627.518210 0.001177 0.013750 0.000082 0.412998 0.022113 731.325618 0.000000 0.070329 0.423955 
64 1990 3 5 0 0 0 2472.165362 0.074749 0.074749 185.980498 0.005623 0.014790 0.104168 0.009613 0.022350 10.844041 3.618727 0.037242 1.276841 0.046855 1549.634172 0.000327 0.005296 0.000023 0.196511 0.022271 736.550691 0.000000 0.072418 0.424035 
65 1990 3 6 0 0 0 1911.144294 0.057786 0.057786 2.372474 0.000072 0.000000 0.087435 0.005897 0.019390 10.777332 3.551645 0.029704 1.215177 0.035601 1177.425865 0.000072 0.000000 0.000000 0.003803 0.022113 731.345955 0.000000 0.069083 0.421312 
66 1990 3 7 0 0 0 1779.961066 0.053819 0.053819 29.280183 0.000885 0.001784 0.076022 0.004964 0.016633 10.728932 3.503126 0.026197 1.152689 0.031161 1030.590449 0.000141 0.000745 0.000031 0.020000 0.021773 720.090434 0.000000 0.065653 0.416172 
67 1990 3 8 0 0 0 1968.799456 0.059529 0.059529 105.765531 0.003198 0.007605 0.077987 0.006597 0.016427 10.772635 3.545256 0.028282 1.150432 0.034879 1153.555353 0.000176 0.003022 0.000028 0.143482 0.021452 709.478573 0.000000 0.064774 0.411147 
68 1990 3 9 0 0 0 1684.499228 0.050933 0.050933 22.526362 0.000681 0.001891 0.068179 0.004324 0.014715 10.732373 3.505077 0.024858 1.105967 0.029182 965.121110 0.000090 0.000592 0.000000 0.019463 0.021070 696.851756 0.000000 0.062222 0.404792 
69 1990 3 10 0 0 0 2276.612685 0.068836 0.068836 321.043118 0.009707 0.021825 0.081585 0.007671 0.016724 10.813706 3.583886 0.030541 1.146814 0.038211 1263.753381 0.000772 0.008935 0.000050 0.236589 0.020918 691.816186 0.000000 0.063659 0.400598 
70 1990 3 11 0 0 0 2084.881954 0.063039 0.063039 134.722995 0.004074 0.010238 0.081142 0.006622 0.017545 10.828658 3.597053 0.031525 1.162981 0.038147 1261.639491 0.000318 0.003755 0.000128 0.125185 0.020818 688.519468 0.000000 0.064022 0.397325 
71 1990 3 12 0 0 0 1719.004636 0.051976 0.051976 9.388099 0.000284 0.000664 0.070268 0.004461 0.015798 10.798922 3.567200 0.026669 1.120023 0.031130 1029.566696 0.000078 0.000206 0.000004 0.014637 0.020562 680.049840 0.000000 0.061642 0.392561 
72 1990 3 13 0 0 0 1621.676647 0.049033 0.049033 13.384552 0.000405 0.001122 0.061603 0.003718 0.014116 10.756100 3.524485 0.024704 1.079885 0.028422 940.011713 0.000056 0.000348 0.000002 0.015762 0.020206 668.280382 0.000000 0.059167 0.386470 
73 1990 3 14 0 0 0 1865.415865 0.056403 0.056403 174.512566 0.005277 0.010788 0.065896 0.005021 0.014102 10.779552 3.545969 0.026216 1.086463 0.031237 1033.098254 0.000558 0.004719 0.000075 0.126588 0.019890 657.805045 0.000000 0.058409 0.380683 
74 1990 3 15 0 0 0 1944.161093 0.058784 0.058784 130.834194 0.003956 0.010846 0.067666 0.005374 0.015455 10.764183 3.529708 0.029735 1.103318 0.035109 1161.155743 0.000312 0.003644 0.000028 0.119875 0.019719 652.171156 0.000000 0.059205 0.376419 
75 1990 3 16 0 0 0 1531.429065 0.046305 0.046305 2.349877 0.000071 0.000000 0.057828 0.003387 0.013399 10.673753 3.440408 0.023458 1.049296 0.026845 887.845546 0.000071 0.000000 0.000000 0.000219 0.019389 641.233642 0.000000 0.056382 0.370430 
76 1990 3 17 0 0 0 1388.441724 0.041981 0.041981 2.642978 0.000080 0.000079 0.049942 0.002770 0.011352 10.581200 3.349832 0.020185 0.992584 0.022955 759.184220 0.000056 0.000024 0.000000 0.000979 0.018946 626.614527 0.000000 0.053369 0.362835 
77 1990 3 18 0 0 0 1268.802665 0.038364 0.038364 1.798912 0.000054 0.000036 0.043388 0.002293 0.009617 10.484417 3.255915 0.017578 0.939598 0.019870 657.162486 0.000046 0.000008 0.000000 0.000493 0.018439 609.841267 0.000000 0.050515 0.354013 
78 1990 3 19 0 0 0 1166.289946 0.035264 0.035264 1.297888 0.000039 0.000000 0.037873 0.001921 0.008176 10.385536 3.161126 0.015408 0.890809 0.017329 573.127989 0.000039 0.000000 0.000000 0.000087 0.017896 591.864069 0.000000 0.047842 0.344293 
79 1990 3 20 0 0 0 1078.403115 0.032607 0.032607 1.113714 0.000034 0.000000 0.033216 0.001627 0.007003 10.275446 3.056567 0.013613 0.846527 0.015240 504.019568 0.000034 0.000000 0.000000 0.000092 0.017334 573.269833 0.000000 0.045360 0.333963 
80 1990 3 21 0 0 0 999.118459 0.030210 0.030210 0.965410 0.000029 0.000000 0.029247 0.001390 0.006012 10.147413 2.936994 0.012029 0.805508 0.013419 443.820050 0.000029 0.000000 0.000000 0.000081 0.016761 554.332998 0.000000 0.043010 0.323213 
81 1990 3 22 0 0 0 928.332680 0.028069 0.028069 0.833609 0.000025 0.000000 0.025835 0.001196 0.005176 10.031754 2.832076 0.010664 0.767622 0.011860 392.242646 0.000025 -0.000000 0.000000 0.000042 0.016184 535.256425 0.000000 0.040787 0.312205 
82 1990 3 23 0 0 0 868.803895 0.026269 0.026269 0.730848 0.000022 0.000000 0.022887 0.001036 0.004512 9.911748 2.725060 0.009601 0.733767 0.010636 351.769786 0.000022 0.000000 0.000000 0.000030 0.015611 516.303262 0.000000 0.038727 0.301106 
83 1990 3 24 0 0 0 815.835647 0.024668 0.024668 1.696462 0.000051 0.000075 0.020416 0.000910 0.003958 9.790841 2.620302 0.008662 0.702723 0.009572 316.579622 0.000025 0.000026 0.000000 0.000837 0.015044 497.559563 0.000000 0.036783 0.290020 
84 1990 3 25 0 0 0 765.335655 0.023141 0.023141 0.581038 0.000018 0.000000 0.018165 0.000792 0.003490 9.682206 2.529718 0.007845 0.674094 0.008638 285.671598 0.000018 0.000000 0.000000 0.000013 0.014486 479.083019 0.000000 0.034940 0.279025 
85 1990 3 26 0 0 0 721.783990 0.021824 0.021824 0.522598 0.000016 0.000000 0.016193 0.000695 0.003105 9.566667 2.435916 0.007175 0.648051 0.007871 260.300111 0.000016 0.000000 0.000000 0.000008 0.013938 460.961282 0.000000 0.033205 0.268193 
86 1990 3 27 0 0 0 681.445291 0.020604 0.020604 0.472503 0.000014 0.000000 0.014458 0.000612 0.002776 9.436069 2.331906 0.006577 0.623987 0.007189 237.757832 0.000014 0.000000 0.000000 0.000007 0.013401 443.214956 0.000000 0.031556 0.257568 
87 1990 3 28 0 0 0 643.533133 0.019458 0.019458 0.430672 0.000013 0.000000 0.012928 0.000540 0.002489 9.301554 2.229664 0.006029 0.601477 0.006569 217.252094 0.000013 0.000000 0.000000 0.000000 0.012876 425.850367 0.000000 0.029983 0.247180 
88 1990 3 29 0 0 0 609.010585 0.018414 0.018414 0.394854 0.000012 0.000000 0.011574 0.000478 0.002244 9.173806 2.136841 0.005560 0.580642 0.006038 199.709720 0.000012 0.000000 0.000000 0.000000 0.012364 408.906011 0.000000 0.028490 0.237060 
89 1990 3 30 0 0 0 577.777316 0.017470 0.017470 0.801415 0.000024 0.000030 0.010414 0.000428 0.002034 9.039265 2.043540 0.005153 0.561341 0.005581 184.565764 0.000013 0.000011 0.000000 0.000343 0.011865 392.410137 0.000000 0.027073 0.227229 
90 1990 3 31 0 0 0 547.681934 0.016560 0.016560 0.337586 0.000010 0.000000 0.009343 0.000379 0.001853 8.912969 1.961876 0.004790 0.543360 0.005169 170.968761 0.000010 0.000000 0.000000 0.000000 0.011380 376.375587 0.000000 0.025726 0.217702 
91 1990 4 1 0 0 0 520.322532 0.015733 0.015733 0.313573 0.000009 0.000000 0.008389 0.000338 0.001696 8.782305 1.881336 0.004476 0.526639 0.004813 159.191072 0.000009 0.000000 0.000000 0.000000 0.010910 360.817887 0.000000 0.024446 0.208488 
92 1990 4 2 0 0 0 494.635954 0.014956 0.014956 0.292269 0.000009 0.000000 0.007538 0.000301 0.001558 8.637818 1.797093 0.004192 0.510989 0.004493 148.603997 0.000009 0.000000 0.000000 0.000000 0.010454 345.739688 0.000000 0.023229 0.199592 
93 1990 4 3 0 0 0 470.509130 0.014226 0.014226 0.273251 0.000008 0.000000 0.006779 0.000269 0.001437 8.463765 1.699813 0.003937 0.496307 0.004206 139.093676 0.000008 0.000000 0.000000 0.000000 0.010013 331.142203 0.000000 0.022071 0.191017 
94 1990 4 4 0 0 0 448.321150 0.013556 0.013556 0.661155 0.000020 0.000027 0.006141 0.000244 0.001329 8.288557 1.610409 0.003706 0.482503 0.003950 130.634989 0.000010 0.000010 0.000000 0.000340 0.009586 317.025006 0.000000 0.020969 0.182760 
95 1990 4 5 0 0 0 426.572435 0.012898 0.012898 0.241586 0.000007 0.000000 0.005528 0.000217 0.001234 8.118210 1.528553 0.003500 0.469516 0.003717 122.944087 0.000007 0.000000 0.000000 0.000000 0.009173 303.386762 0.000000 0.019921 0.174820 
96 1990 4 6 0 0 0 406.636884 0.012295 0.012295 0.340533 0.000010 0.000012 0.005000 0.000196 0.001148 7.988794 1.474989 0.003314 0.457268 0.003510 116.072833 0.000007 0.000003 0.000000 0.000162 0.008775 290.223518 0.000000 0.018924 0.167193 
97 1990 4 7 0 0 0 390.187671 0.011798 0.011798 2.134942 0.000065 0.000193 0.004849 0.000197 0.001072 7.845293 1.412069 0.003144 0.445703 0.003342 110.522025 0.000008 0.000057 0.000000 0.002731 0.008391 277.530704 0.000000 0.017977 0.159873 
98 1990 4 8 0 0 0 377.097748 0.011402 0.011402 5.364912 0.000162 0.000351 0.005187 0.000229 0.001003 7.753075 1.381129 0.002989 0.434754 0.003218 106.432869 0.000032 0.000130 0.000000 0.006535 0.008022 265.299967 0.000000 0.017077 0.152854 
