APPLICATION_NUMBER,YEAR,JAN_DIRECT_DIVERSION,FEB_DIRECT_DIVERSION,MAR_DIRECT_DIVERSION,APR_DIRECT_DIVERSION,MAY_DIRECT_DIVERSION,JUN_DIRECT_DIVERSION,JUL_DIRECT_DIVERSION,AUG_DIRECT_DIVERSION,SEP_DIRECT_DIVERSION,OCT_DIRECT_DIVERSION,NOV_DIRECT_DIVERSION,DEC_DIRECT_DIVERSION,JAN_STORAGE_DIVERSION,FEB_STORAGE_DIVERSION,MAR_STORAGE_DIVERSION,APR_STORAGE_DIVERSION,MAY_STORAGE_DIVERSION,JUN_STORAGE_DIVERSION,JUL_STORAGE_DIVERSION,AUG_STORAGE_DIVERSION,SEP_STORAGE_DIVERSION,OCT_STORAGE_DIVERSION,NOV_STORAGE_DIVERSION,DEC_STORAGE_DIVERSION,JAN_TOTAL_DIVERSION,FEB_TOTAL_DIVERSION,MAR_TOTAL_DIVERSION,APR_TOTAL_DIVERSION,MAY_TOTAL_DIVERSION,JUN_TOTAL_DIVERSION,JUL_TOTAL_DIVERSION,AUG_TOTAL_DIVERSION,SEP_TOTAL_DIVERSION,OCT_TOTAL_DIVERSION,NOV_TOTAL_DIVERSION,DEC_TOTAL_DIVERSION
S019766,2021,40.8,35.5,39.6,34,36.2,32.2,34.7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8,35.5,39.6,34,36.2,32.2,34.7,8,0,0,0,0
S019766,2022,0,10.2,34.7,18.4,0,0,0,0,30.9,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,10.2,34.7,18.4,0,0,0,0,30.9,0,0,0
S019769,2017,2.2,0,0,0,94.7,166.6,172.2,172.2,166.6,165.6,67.5,38.9,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,94.7,166.6,172.2,172.2,166.6,165.6,67.5,38.9
S019769,2018,8.4,0,0,4.6,112.6,166.6,172.2,172.2,166.6,172.2,147.3,8.1,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,4.6,112.6,166.6,172.2,172.2,166.6,172.2,147.3,8.1
S019769,2019,2.5,0.7,0.9,0,3.6,16.1,145.2,172.2,166.6,154.1,149.1,19.9,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,0.9,0,3.6,16.1,145.2,172.2,166.6,154.1,149.1,19.9
S019769,2020,0,0,0,0,1.2,166.6,172.2,172.2,166.6,172.2,129.2,43.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,166.6,172.2,172.2,166.6,172.2,129.2,43.7
S019769,2021,0,0,0,28.2,77.8,58.7,46.4,11.1,5.5,2.8,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,77.8,58.7,46.4,11.1,5.5,2.8,2.4,0
S019769,2022,0.9,4,83.1,148.2,172.2,166.6,164,89.5,1.7,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.9,4,83.1,148.2,172.2,166.6,164,89.5,1.7,0,0,0
S019908,2017,3.06888731352673e-5,3.06888731352673e-5,3.06888731352673e-5,0,0,0,0,0,0,3.06888731352673e-5,9.2066619405802e-5,9.2066619405802e-5,0,0,0,0,0,0,0,0,0,0,0,0,3.06888731352673e-5,3.06888731352673e-5,3.06888731352673e-5,0,0,0,0,0,0,3.06888731352673e-5,9.2066619405802e-5,9.2066619405802e-5
S019908,2018,9.2e-5,9.2e-5,9.2e-5,0,0,0,0,0,0,9.2e-5,9.2e-5,9.2e-5,0,0,0,0,0,0,0,0,0,0,0,0,9.2e-5,9.2e-5,9.2e-5,0,0,0,0,0,0,9.2e-5,9.2e-5,9.2e-5
S019908,2019,9.2e-5,9.2e-5,9.2e-5,0,0,0,0,0,0,9.2e-5,9.2e-5,9.2e-5,0,0,0,0,0,0,0,0,0,0,0,0,9.2e-5,9.2e-5,9.2e-5,0,0,0,0,0,0,9.2e-5,9.2e-5,9.2e-5
S019908,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019908,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019908,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019911,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2
S019911,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0,0,0,0,0,0,0,0,0,0.8,0.3,0.6,0,0,0,0,0,0,0,0,0,0.8
S019911,2019,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0.8
S019911,2020,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3
S019911,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0,0,0,0,0,0.3,0.3,0,0,0.4,0.2,0,0,0,0,0,0,0.3,0.3,0
S019911,2022,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
S019914,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0.2,0.6
S019914,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0.2,0,0,0.5,0,0,0,0.7,1.2,0,1.5,0,0.2,0,0,0.5,0,0,0,0.7,1.2
S019914,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.4,0,0,0,0,1.3,0,0.3,0,0,0,0,0.4,0,0,0,0,1.3
S019914,2020,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.4,0,0.8,0.3,0,0,0,0,0,0,0,0,0.4,0,0.8
S019914,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.9,0
S019914,2022,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
S019917,2017,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0.3,0,4.8,0,0,0,0,0,0,0,0,0,0.3,0
S019917,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.6,1,0,0,0,0,0,0,0,0.4,0,5,7.6,1,0,0,0,0,0,0,0,0.4
S019917,2019,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,6.4,0,0,0,0,0,0,0,0,1.7,0.4,0.2,6.4,0,0,0,0,0,0,0,0,1.7
S019917,2020,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0
S019917,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.1,0,0,0,0,0,3.4,5.6,0,0,0,2.7,0.1,0,0,0,0,0,3.4,5.6,0
S019917,2022,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
S019924,2017,0,0,0,0,0.002,0,3e-4,1e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,3e-4,1e-4,0,0,0,0
S019924,2018,0,0,0,0.001,0.002,0.001,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.001,0.003,0.001,0,0,0,0
S019924,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,1e-4,0.0012,0,0,0.001,0,0,0,0,0,0.001,0.002,1e-4,0.0012,0,0,0.001,0,0
S019924,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019924,2021,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
S019926,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,4.3,0,0,0,0,0,0,0,0,0,0,7.8,4.3
S019926,2018,0,0,0,0,0,0,0,0,0,0,0,0,3.18,1.66,9.65,0,0,0,0,0,0,0,0,13.52,3.18,1.66,9.65,0,0,0,0,0,0,0,0,13.52
S019926,2019,0,0,0,0,0,0,0,0,0,0,0,0,12.57,0,0,0,0,0,0,0,0,0,7.8,19.21,12.57,0,0,0,0,0,0,0,0,0,7.8,19.21
S019926,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,5.66
S019926,2021,0,0,0,0,0,0,0,0,0,0,0,0,3.08,1.23,1.99,0,0,0,0,0,0,5.6,4.3,25.38,3.08,1.23,1.99,0,0,0,0,0,0,5.6,4.3,25.38
S019926,2022,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,22.95,2.13,0,0,0,0,0,0,0,0,0,0,22.95
S019932,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019932,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019932,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019932,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S019932,2021,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0
S019932,2022,0,3.52,6.42,3.37,3.72,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,6.42,3.37,3.72,4.73,0,0,0,0,0,0
S019972,2017,0.03,0.03,0.06,0.14,0.78,0.67,1.58,1.51,1.44,0.34,0.05,0.02,0,0,0,0,0.53,0,2.06,0.28,0,0.6,0,0,0.03,0.03,0.06,0.14,1.31,0.67,3.64,1.79,1.44,0.94,0.05,0.02
S019972,2018,0.01,0.07,0.26,0.27,0.21,1.66,2.08,1.92,0.82,0.11,0.1,0.05,0,0,0,0,0,0,0.66,0.47,0,0,0,0,0.01,0.07,0.26,0.27,0.21,1.66,2.74,2.3899999999999997,0.82,0.11,0.1,0.05
S019972,2019,0.02,0.03,0.04,0.07,0.15,0.93,1.97,1.33,2.41,0.72,0.2,0.15,0,0,0,0,0,0,0.42,0,0.09,0,0,0,0.02,0.03,0.04,0.07,0.15,0.93,2.39,1.33,2.5,0.72,0.2,0.15
S019972,2020,0.1,0.14,0.09,0.64,0.34,1.16,1.02,2.16,1.26,0.33,0.01,0.04,0,0,0,0,0,0.43,0,1,0,0,0,0,0.1,0.14,0.09,0.64,0.34,1.5899999999999999,1.02,3.16,1.26,0.33,0.01,0.04
S019972,2021,0.04,0.04,0.22,2.72,0.51,7.93,2.81,5.83,3.51,1.55,0.11,0.11,0,0,0,1.3,0,1,0,0,0,0,0,0,0.04,0.04,0.22,4.0200000000000005,0.51,8.93,2.81,5.83,3.51,1.55,0.11,0.11
S019972,2022,0.05,0.47,0.88,0.39,0.78,1.02,2.18,1.65,1.6,0.6,0.09,0.06,0,0,0,0,0,0,0,0.14,0,0,0,0,0.05,0.47,0.88,0.39,0.78,1.02,2.18,1.79,1.6,0.6,0.09,0.06
S020069,2017,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.12,0.09,0.09,0.06,0.19,0,0,0.1,0,0.14,0.1,0.1,0.12,0.09,0.09,0.06,0.19,0,0,0.1,0,0.14,0.1
S020069,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.12,0.09,0.09,0.06,0.19,0,0,0.1,0,0.14,0.1,0.1,0.12,0.09,0.09,0.06,0.19,0,0,0.1,0,0.14,0.1
S020069,2019,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.09,0.04,0.18,0.03,0,0.08,0,0.17,0.11,0.06,0.06,0.06,0.09,0.04,0.18,0.03,0,0.08,0,0.17,0.11
S020069,2020,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.1,0.09,0.07,0.05,0.03,0,0,0,0.02,0.05,0.11,0.21,0.1,0.09,0.07,0.05,0.03,0,0,0,0.02,0.05,0.11
S020069,2021,0,0,0,0,0,0,0,0,0,0.46,0.1,0.46,0.19,0.05,0.07,0.05,0,0,0,0,0,0.46,0.1,0.46,0.19,0.05,0.07,0.05,0,0,0,0,0,0.92,0.2,0.92
S020069,2022,0.06,0.01,0.05,0.13,0.04,0.04,0.001,0,0,0,0,0,0.06,0.01,0.05,0.13,0.04,0.04,0,0,0,0,0.02,0.38,0.12,0.02,0.1,0.26,0.08,0.08,0.001,0,0,0,0.02,0.38
S020083,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020083,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020083,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020083,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020083,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020083,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020086,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020086,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020086,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020086,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020086,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020086,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020090,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020090,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020090,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020090,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020090,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020090,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020091,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020091,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020091,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020091,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020091,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020091,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020094,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020094,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020094,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020094,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020094,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020094,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020096,2017,0,0,0,0,0,0,0,0,0,0,0,0,0.412317,0.383586,0.424685,0.410985,0.424685,0.417614,0.431535,0.418609,0.405682,0,0,0,0.412317,0.383586,0.424685,0.410985,0.424685,0.417614,0.431535,0.418609,0.405682,0,0,0
S020096,2018,0,0,0,0,0,0,0,0,0,0,0,0,0.410985,0.371213,0.410985,0.397728,0.410985,0.397728,0.410985,0.410985,0.397728,0.410985,0.397728,0.410985,0.410985,0.371213,0.410985,0.397728,0.410985,0.397728,0.410985,0.410985,0.397728,0.410985,0.397728,0.410985
S020096,2019,0,0,0,0,0,0,0,0,0,0,0,0,0.410985,0.371213,0.410985,0.397728,0.410985,0.397728,0.410985,0.410985,0.397728,0.410985,0.397728,0.410985,0.410985,0.371213,0.410985,0.397728,0.410985,0.397728,0.410985,0.410985,0.397728,0.410985,0.397728,0.410985
S020096,2020,0,0,0,0,0,0,0,0,0,0,0,0,0.410985,0.371213,0.410985,0.397728,0.410985,0.397728,0.410985,0.410985,0.397728,0.410985,0.107728,0.310985,0.410985,0.371213,0.410985,0.397728,0.410985,0.397728,0.410985,0.410985,0.397728,0.410985,0.107728,0.310985
S020096,2021,0.01,0.01,0.01,0.01,0.01,0.01,0.015,0.02,0.02,0.002,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.015,0.02,0.02,0.002,0.002,0.002
S020096,2022,0.002,0.002,0.006,0.004,0.005,0.006,0.005,0.006,0.003,0.006144,0.011063,0.011131,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.006,0.004,0.005,0.006,0.005,0.006,0.003,0.006144,0.011063,0.011131
S020098,2017,0,0,0,0.25,5,11,13,12,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,5,11,13,12,10,8,0,0
S020098,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020098,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020098,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020098,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020098,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020102,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020102,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020102,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020102,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020102,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020102,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020134,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S020134,2018,0,0,0,0,0.01841333,0.01841333,0.01841333,0.01841333,0.01841333,0.01841333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01841333,0.01841333,0.01841333,0.01841333,0.01841333,0.01841333,0,0
S020134,2019,0,0,0,0,0.06905,0.06905,0.06905,0.06905,0.06905,0.06905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06905,0.06905,0.06905,0.06905,0.06905,0.06905,0,0
S020134,2020,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
S020134,2021,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
S020134,2022,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
S020148,2017,0,0,0,0,0,0,0,0,0,0,0,0,1.36,1.37,1.37,0,0,0,0,0,0,0,0,0,1.36,1.37,1.37,0,0,0,0,0,0,0,0,0
S020148,2018,0,0,0,0,0,0,0,0,0,0,0,0,1.36,1.37,1.37,0,0,0,0,0,0,0,0,0,1.36,1.37,1.37,0,0,0,0,0,0,0,0,0
S020148,2019,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.35,1.37,0,0,0,0,0,0,0,0,0,1.32,1.35,1.37,0,0,0,0,0,0,0,0,0
S020148,2020,0,0,0,0,0,0,0,0,0,0,0,0,1.32,1.38,1.34,0,0,0,0,0,0,0,0,0,1.32,1.38,1.34,0,0,0,0,0,0,0,0,0
S020148,2021,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1.7,0.2,0,0,0,0,0,0,0,0,0,2.2,1.7,0.2,0,0,0,0,0,0,0,0,0
S020148,2022,0,0,0,0,0,0,0,0,0,NA,NA,NA,3.7,0.4,0,0,0,0,0,0,0,NA,NA,NA,3.7,0.4,0,0,0,0,0,0,0,0,0,0
S020152,2017,0,0,0,0,0,0,0,0,0,0,0,0,3.033,3.033,3.033,0,0,0,0,0,0,0,0,0,3.033,3.033,3.033,0,0,0,0,0,0,0,0,0
S020152,2018,0,0,0,0,0,0,0,0,0,0,0,0,3,3.1,3,0,0,0,0,0,0,0,0,0,3,3.1,3,0,0,0,0,0,0,0,0,0
S020152,2019,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0
S020152,2020,0,0,0,0,0,0,0,0,0,0,0,0,5.2,1.5,0,0,0,0,0,0,0,0,0,0,5.2,1.5,0,0,0,0,0,0,0,0,0,0
S020152,2021,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0.1,0,0,0,0,0,0,0,7.3,1,7.7,0,0.1,0,0,0,0,0,0,0,7.3,1
S020152,2022,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
S020175,2017,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.5,1.23,1.23,1.23,1.23,1,0.01,0.01,0.01,0.01,0.02,0.02,0.5,1.23,1.23,1.23,1.23,1,0.01,0.01
S020175,2018,0.21,0.2,0.24,0.25,0.35,1.2,1.21,1.25,0.98,0.51,0.26,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.2,0.24,0.25,0.35,1.2,1.21,1.25,0.98,0.51,0.26,0.21
S020175,2019,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.5,1.21,1.21,1.21,1.21,1,0.01,0.01,0.01,0.01,0.02,0.02,0.5,1.21,1.21,1.21,1.21,1,0.01,0.01
S020175,2020,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.02,0.02,0.5,1.22,1.22,1.22,1.22,1,0.01,0.01,0.01,0.01,0.02,0.02,0.5,1.22,1.22,1.22,1.22,1,0.01,0.01
S020175,2021,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.01,0.01,0.02,0.02,0.5,1.21,1.21,1.21,1.21,NA,NA,NA,0.01,0.01,0.02,0.02,0.5,1.21,1.21,1.21,1.21,0,0,0
S020240,2017,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
S020240,2018,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0.5
S020240,2019,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0.5
S020240,2020,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.02,0,0,0,0,0,0,0,0,0.03,0.02,0.03,0.02,0,0,0,0,0,0,0,0,0.03
S020240,2021,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.02,0,0,0,0,0,0,0,0,0,0.02,0.03,0.02,0,0,0,0,0,0,0,0,0
S020240,2022,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.02,0,0,0,0,0,0,0,0,0,0.02,0.03,0.02,0,0,0,0,0,0,0,0,0
S020289,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,26.51,0,0,0,0,0,0,0,0,0,0,0,26.51,0,0,0,0,0,0,0,0,0,0
