"APPLICATION_NUMBER","YEAR","MONTH","AMOUNT","DIVERSION_TYPE"
"A029628",2020,1,0,"DIRECT"
"A029628",2019,8,0,"STORAGE"
"A029628",2016,6,0,"DIRECT"
"A029628",2014,2,0,"STORAGE"
"A029628",2017,5,0,"DIRECT"
"A029628",2019,4,0,"STORAGE"
"A029628",2019,11,0,"DIRECT"
"A029628",2016,2,0,"STORAGE"
"A029628",2017,3,0,"DIRECT"
"A029628",2014,3,93.7,"STORAGE"
"A029628",2016,12,0,"DIRECT"
"A029628",2017,1,0,"DIRECT"
"A029628",2019,3,120.2,"STORAGE"
"A029628",2016,2,0,"DIRECT"
"A029628",2017,4,0,"STORAGE"
"A029628",2016,11,0,"STORAGE"
"A029628",2014,3,0,"DIRECT"
"A029628",2019,11,0,"STORAGE"
"A029628",2014,5,0.3,"STORAGE"
"A029628",2014,4,0,"DIRECT"
"A029628",2016,12,0,"STORAGE"
"A029628",2017,1,0,"STORAGE"
"A029628",2014,2,0,"DIRECT"
"A029628",2016,11,0,"DIRECT"
"A029628",2014,4,46.2,"STORAGE"
"A029628",2018,12,0,"STORAGE"
"A029628",2017,10,0,"DIRECT"
"A029628",2016,1,0,"DIRECT"
"A029628",2017,5,0,"STORAGE"
"A029628",2014,6,0,"STORAGE"
"A029628",2018,12,0,"DIRECT"
"A029628",2018,2,0,"STORAGE"
"A029628",2018,11,0,"STORAGE"
"A029628",2017,9,0,"DIRECT"
"A029628",2020,1,0,"STORAGE"
"A029628",2014,9,0,"STORAGE"
"A029628",2019,12,0,"DIRECT"
"A029632",2021,10,0,"STORAGE"
"A029632",2018,6,0,"DIRECT"
"A029632",2018,5,0,"DIRECT"
"A029632",2020,7,0,"DIRECT"
"A029632",2021,9,0,"STORAGE"
"A029632",2020,9,0,"STORAGE"
"A029632",2017,9,0,"DIRECT"
"A029632",2020,6,0,"STORAGE"
"A029632",2014,6,0,"STORAGE"
"A029632",2018,6,0,"STORAGE"
"A029632",2020,9,0,"DIRECT"
"A029632",2014,6,0,"DIRECT"
"A029632",2020,8,0,"DIRECT"
"A029632",2017,10,0,"STORAGE"
"A029632",2015,11,0,"DIRECT"
"A029632",2020,8,0,"STORAGE"
"A029632",2017,7,0,"DIRECT"
"A029632",2014,5,0,"DIRECT"
"A029632",2020,10,0,"STORAGE"
"A029632",2020,7,0,"STORAGE"
"A029632",2020,5,0,"DIRECT"
"A029632",2019,3,0,"STORAGE"
"A029632",2018,8,0,"STORAGE"
"A029632",2014,1,6,"STORAGE"
"A029632",2020,10,0,"DIRECT"
"A029632",2014,1,0,"DIRECT"
"A029632",2016,7,0,"DIRECT"
"A029632",2018,8,0,"DIRECT"
"A029632",2018,10,0,"DIRECT"
"A029632",2019,3,0,"DIRECT"
"A029632",2021,8,0,"STORAGE"
"A029632",2014,3,0,"DIRECT"
"A029632",2016,8,0,"STORAGE"
"A029632",2020,6,0,"DIRECT"
"A029632",2018,9,0,"STORAGE"
"A029632",2017,10,0,"DIRECT"
"A029632",2018,9,0,"DIRECT"
"A029632",2020,2,0,"DIRECT"
"A029632",2016,4,0,"DIRECT"
"A029632",2015,8,0,"STORAGE"
"A029632",2018,11,0,"DIRECT"
"A029632",2014,7,0,"STORAGE"
"A029632",2018,4,0,"STORAGE"
"A029632",2016,5,0,"STORAGE"
"A029632",2014,3,0,"STORAGE"
"A029632",2020,5,0,"STORAGE"
"A029632",2021,9,0,"DIRECT"
"A029632",2018,3,0,"DIRECT"
"A029632",2019,7,0,"DIRECT"
"A029632",2017,9,0,"STORAGE"
"A029632",2021,7,0,"STORAGE"
"A029632",2015,11,0,"STORAGE"
"A029632",2016,3,0,"DIRECT"
"A029632",2018,10,0,"STORAGE"
"A029632",2015,9,0,"STORAGE"
"A029632",2021,8,0,"DIRECT"
"A029632",2019,6,0,"STORAGE"
"A029632",2018,12,0.38,"STORAGE"
"A029632",2017,7,0,"STORAGE"
"A029632",2019,6,0,"DIRECT"
"A029632",2016,6,0,"DIRECT"
"A029632",2018,5,0,"STORAGE"
"A029632",2019,5,0,"STORAGE"
"A029632",2020,4,0,"DIRECT"
"A029632",2018,7,0,"DIRECT"
"A029632",2015,9,0,"DIRECT"
"A029632",2017,6,0,"DIRECT"
"A029632",2016,3,0,"STORAGE"
"A029632",2015,10,0,"DIRECT"
"A029632",2019,12,0,"STORAGE"
"A029632",2018,12,0,"DIRECT"
"A029632",2016,6,0,"STORAGE"
"A029632",2021,7,0,"DIRECT"
"A029632",2021,11,0,"DIRECT"
"A029632",2018,11,0,"STORAGE"
"A029632",2018,4,0,"DIRECT"
"A029632",2020,4,0,"STORAGE"
"A029632",2019,7,0,"STORAGE"
"A029632",2017,11,0,"DIRECT"
"A029632",2021,5,0,"DIRECT"
"A029632",2017,3,0,"STORAGE"
"A029632",2015,10,0,"STORAGE"
"A029632",2015,12,91,"STORAGE"
"A029632",2020,12,0,"DIRECT"
"A029632",2017,6,0,"STORAGE"
"A029632",2015,6,0,"STORAGE"
"A029632",2019,12,0,"DIRECT"
"A029632",2015,2,0,"STORAGE"
"A029632",2018,3,0,"STORAGE"
"A029632",2014,2,0,"DIRECT"
"A029632",2017,5,0,"STORAGE"
"A029632",2017,8,0,"STORAGE"
"A029632",2017,11,12,"STORAGE"
"A029632",2014,4,0,"DIRECT"
"A029632",2016,4,0,"STORAGE"
"A029632",2020,1,0,"DIRECT"
"A029632",2020,3,0,"STORAGE"
"A029632",2020,1,0,"STORAGE"
"A029632",2014,10,0,"DIRECT"
"A029632",2018,7,0,"STORAGE"
"A029632",2014,8,0,"DIRECT"
"A029632",2021,1,0,"DIRECT"
"A029632",2014,12,0,"DIRECT"
"A029632",2015,1,3,"STORAGE"
"A029632",2019,4,0,"STORAGE"
"A029632",2014,11,0,"DIRECT"
"A029632",2021,6,0,"STORAGE"
"A029632",2016,1,0,"DIRECT"
"A029632",2020,2,0,"STORAGE"
"A029632",2015,1,0,"DIRECT"
"A029632",2017,8,0,"DIRECT"
"A029632",2014,7,0,"DIRECT"
"A029632",2014,9,0,"STORAGE"
"A029632",2021,10,0,"DIRECT"
"A029632",2014,4,0,"STORAGE"
"A029632",2016,2,0,"STORAGE"
"A029632",2016,1,0,"STORAGE"
"A029632",2020,12,0,"STORAGE"
"A029632",2015,12,0,"DIRECT"
"A029632",2014,9,0,"DIRECT"
"A029632",2016,2,0,"DIRECT"
"A029632",2015,8,0,"DIRECT"
"A029632",2014,5,0,"STORAGE"
"A029632",2019,5,0,"DIRECT"
"A029632",2015,3,0,"STORAGE"
"A029632",2015,7,0,"DIRECT"
"A029632",2019,8,0,"DIRECT"
"A029632",2014,2,50,"STORAGE"
"A029632",2017,5,0,"DIRECT"
"A029632",2021,1,0,"STORAGE"
"A029632",2017,2,0,"STORAGE"
"A029632",2020,3,0,"DIRECT"
"A029632",2015,5,0,"DIRECT"
"A029632",2016,8,0,"DIRECT"
"A029632",2017,12,0,"STORAGE"
"A029632",2015,2,0,"DIRECT"
"A029632",2015,4,0,"STORAGE"
"A029632",2021,5,0,"STORAGE"
"A029632",2021,12,0,"STORAGE"
"A029632",2018,2,0,"DIRECT"
"A029632",2017,3,0,"DIRECT"
"A029632",2017,4,0,"DIRECT"
"A029632",2014,8,0,"STORAGE"
"A029632",2017,12,0,"DIRECT"
"A029632",2021,12,0,"DIRECT"
"A029632",2015,4,0,"DIRECT"
"A029632",2014,11,30,"STORAGE"
"A029632",2016,9,0,"STORAGE"
"A029632",2016,11,0,"STORAGE"
"A029632",2020,11,0,"DIRECT"
"A029632",2019,2,0,"DIRECT"
"A029632",2015,3,0,"DIRECT"
"A029632",2020,11,0,"STORAGE"
"A029632",2015,6,0,"DIRECT"
"A029632",2017,1,0,"DIRECT"
"A029632",2019,11,0,"STORAGE"
"A029632",2017,4,0,"STORAGE"
"A029632",2016,7,0,"STORAGE"
"A029632",2019,9,0,"DIRECT"
"A029632",2015,7,0,"STORAGE"
"A029632",2021,11,0,"STORAGE"
"A029632",2019,1,0,"STORAGE"
"A029632",2021,2,0,"STORAGE"
"A029632",2018,2,0,"STORAGE"
"A029632",2016,9,0,"DIRECT"
"A029632",2019,2,0,"STORAGE"
"A029632",2016,12,0,"DIRECT"
"A029632",2019,11,0,"DIRECT"
"A029632",2021,4,0,"STORAGE"
"A029632",2018,1,91,"STORAGE"
"A029632",2021,3,0,"DIRECT"
"A029632",2015,5,0,"STORAGE"
"A029632",2021,6,0,"DIRECT"
"A029632",2017,2,0,"DIRECT"
"A029632",2018,1,0,"DIRECT"
"A029632",2016,10,0,"STORAGE"
"A029632",2021,3,0,"STORAGE"
"A029632",2021,2,0,"DIRECT"
"A029632",2019,9,0,"STORAGE"
"A029632",2014,12,5,"STORAGE"
"A029632",2019,4,0,"DIRECT"
"A029632",2019,1,0,"DIRECT"
"A029632",2021,4,0,"DIRECT"
"A029632",2016,10,0,"DIRECT"
"A029632",2014,10,3,"STORAGE"
"A029632",2016,11,0,"DIRECT"
"A029632",2016,12,94,"STORAGE"
"A029632",2019,8,0,"STORAGE"
"A029632",2016,5,0,"DIRECT"
"A029632",2017,1,0,"STORAGE"
"A029632",2019,10,0,"STORAGE"
"A029632",2019,10,0,"DIRECT"
"A029995",2015,4,0,"STORAGE"
"A029995",2018,3,0,"DIRECT"
"A029995",2015,5,0,"DIRECT"
"A029995",2014,11,0,"DIRECT"
"A029995",2015,4,0,"DIRECT"
"A029995",2018,4,0,"STORAGE"
"A029995",2021,6,0,"DIRECT"
"A029995",2014,7,0,"STORAGE"
"A029995",2018,2,0,"STORAGE"
"A029995",2015,6,0,"DIRECT"
"A029995",2018,3,0,"STORAGE"
"A029995",2015,5,0,"STORAGE"
"A029995",2020,10,0,"DIRECT"
"A029995",2018,1,0,"STORAGE"
"A029995",2014,7,0,"DIRECT"
"A029995",2018,4,0,"DIRECT"
"A029995",2018,2,0,"DIRECT"
"A029995",2018,11,0,"DIRECT"
"A029995",2015,3,0,"STORAGE"
"A029995",2015,1,0,"DIRECT"
"A029995",2018,10,0,"DIRECT"
"A029995",2014,12,0,"STORAGE"
"A029995",2015,12,0,"STORAGE"
"A029995",2021,3,0,"STORAGE"
"A029995",2015,3,0,"DIRECT"
"A029995",2020,10,0,"STORAGE"
"A029995",2017,12,0,"DIRECT"
"A029995",2014,6,0,"DIRECT"
"A029995",2014,11,0,"STORAGE"
"A029995",2014,6,0,"STORAGE"
"A029995",2015,2,0,"STORAGE"
"A029995",2018,7,0,"STORAGE"
"A029995",2015,12,0,"DIRECT"
"A029995",2018,10,0,"STORAGE"
"A029995",2021,2,0,"DIRECT"
"A029995",2018,11,0,"STORAGE"
"A029995",2017,11,0,"DIRECT"
"A029995",2020,12,0,"DIRECT"
"A029995",2020,11,0,"STORAGE"
"A029995",2014,8,0,"DIRECT"
"A029995",2015,1,0,"STORAGE"
"A029995",2016,1,0,"DIRECT"
"A029995",2017,4,0,"DIRECT"
"A029995",2015,9,0,"STORAGE"
"A029995",2015,10,0,"DIRECT"
"A029995",2018,9,0,"DIRECT"
"A029995",2020,12,0,"STORAGE"
"A029995",2017,11,0,"STORAGE"
"A029995",2015,2,0,"DIRECT"
"A029995",2014,9,0,"STORAGE"
"A029995",2014,9,0,"DIRECT"
"A029995",2015,11,0,"DIRECT"
"A029995",2020,9,0,"DIRECT"
"A029995",2017,12,0,"STORAGE"
"A029995",2019,11,0,"DIRECT"
"A029995",2016,4,0,"STORAGE"
"A029995",2016,8,0,"DIRECT"
"A029995",2020,11,0,"DIRECT"
"A029995",2018,8,0,"STORAGE"
"A029995",2015,9,0,"DIRECT"
"A029995",2014,8,0,"STORAGE"
"A029995",2017,4,0,"STORAGE"
"A029995",2021,9,0,"STORAGE"
"A029995",2017,1,0,"STORAGE"
"A029995",2021,10,0,"DIRECT"
"A029995",2021,4,0,"DIRECT"
"A029995",2015,10,0,"STORAGE"
"A029995",2020,7,0,"DIRECT"
"A029995",2017,10,0,"STORAGE"
"A029995",2014,10,0,"STORAGE"
"A029995",2018,8,0,"DIRECT"
"A029995",2021,3,0,"DIRECT"
"A029995",2016,2,0,"STORAGE"
"A029995",2021,2,0,"STORAGE"
"A029995",2014,12,0,"DIRECT"
"A029995",2021,5,0,"STORAGE"
"A029995",2018,7,0,"DIRECT"
"A029995",2015,8,0,"DIRECT"
"A029995",2016,12,0,"STORAGE"
"A029995",2019,5,0,"DIRECT"
"A029995",2021,10,0,"STORAGE"
"A029995",2021,1,0,"DIRECT"
"A029995",2019,9,0,"DIRECT"
"A029995",2015,8,0,"STORAGE"
"A029995",2020,9,0,"STORAGE"
"A029995",2014,10,0,"DIRECT"
"A029995",2017,3,0,"STORAGE"
"A029995",2019,8,0,"DIRECT"
"A029995",2019,8,0,"STORAGE"
"A029995",2019,10,0,"STORAGE"
"A029995",2021,4,0,"STORAGE"
"A029995",2018,6,0,"DIRECT"
"A029995",2018,5,0,"DIRECT"
"A029995",2018,6,0,"STORAGE"
"A029995",2019,12,0,"STORAGE"
"A029995",2020,2,0,"STORAGE"
"A029995",2016,3,0,"DIRECT"
"A029995",2017,5,0,"DIRECT"
"A029995",2021,7,0,"DIRECT"
"A029995",2016,1,0,"STORAGE"
"A029995",2021,6,0,"STORAGE"
"A029995",2018,9,0,"STORAGE"
"A029995",2017,8,0,"STORAGE"
"A029995",2019,1,0,"DIRECT"
"A029995",2019,4,0,"STORAGE"
"A029995",2019,3,0,"DIRECT"
"A029995",2017,2,0,"STORAGE"
"A029995",2019,9,0,"STORAGE"
"A029995",2014,3,0,"STORAGE"
"A029995",2014,5,0,"STORAGE"
"A029995",2019,7,0,"DIRECT"
"A029995",2020,8,0,"DIRECT"
"A029995",2020,1,0,"DIRECT"
"A029995",2019,11,0,"STORAGE"
"A029995",2016,6,0,"STORAGE"
"A029995",2021,7,0,"STORAGE"
"A029995",2014,2,0,"DIRECT"
"A029995",2018,12,0,"DIRECT"
"A029995",2014,4,0,"DIRECT"
"A029995",2019,2,0,"STORAGE"
"A029995",2016,12,0,"DIRECT"
"A029995",2015,11,0,"STORAGE"
"A029995",2021,12,0,"DIRECT"
"A029995",2018,1,0,"DIRECT"
"A029995",2017,10,0,"DIRECT"
"A029995",2021,5,0,"DIRECT"
"A029995",2020,8,0,"STORAGE"
"A029995",2020,6,0,"DIRECT"
"A029995",2020,3,0,"DIRECT"
"A029995",2020,1,0,"STORAGE"
"A029995",2021,1,0,"STORAGE"
"A029995",2014,3,0,"DIRECT"
"A029995",2014,2,0,"STORAGE"
"A029995",2021,8,0,"DIRECT"
"A029995",2019,6,0,"STORAGE"
"A029995",2019,1,0,"STORAGE"
"A029995",2017,2,0,"DIRECT"
"A029995",2017,1,0,"DIRECT"
"A029995",2016,11,0,"STORAGE"
"A029995",2017,9,0,"DIRECT"
"A029995",2015,7,0,"STORAGE"
"A029995",2021,11,0,"DIRECT"
"A029995",2019,7,0,"STORAGE"
"A029995",2017,6,0,"STORAGE"
"A029995",2019,10,0,"DIRECT"
"A029995",2017,7,0,"DIRECT"
"A029995",2014,4,21,"STORAGE"
"A029995",2020,7,0,"STORAGE"
"A029995",2020,6,0,"STORAGE"
"A029995",2020,5,0,"DIRECT"
"A029995",2020,3,0,"STORAGE"
"A029995",2017,5,0,"STORAGE"
"A029995",2017,9,0,"STORAGE"
"A029995",2021,8,0,"STORAGE"
"A029995",2017,7,0,"STORAGE"
"A029995",2016,10,0,"STORAGE"
"A029995",2019,3,0,"STORAGE"
"A029995",2019,2,0,"DIRECT"
"A029995",2021,9,0,"DIRECT"
"A029995",2015,7,0,"DIRECT"
"A029995",2017,8,0,"DIRECT"
"A029995",2019,5,0,"STORAGE"
"A029995",2021,11,0,"STORAGE"
"A029995",2014,5,0,"DIRECT"
"A029995",2020,4,0,"STORAGE"
"A029995",2016,7,0,"STORAGE"
"A029995",2016,6,0,"DIRECT"
"A029995",2016,7,0,"DIRECT"
"A029995",2016,4,0,"DIRECT"
"A029995",2019,6,0,"DIRECT"
"A029995",2016,10,0,"DIRECT"
"A029995",2020,4,0,"DIRECT"
"A029995",2020,5,0,"STORAGE"
"A029995",2016,11,0,"DIRECT"
"A029995",2019,4,0,"DIRECT"
"A029995",2016,2,0,"DIRECT"
"A029995",2014,1,0,"STORAGE"
"A029995",2017,6,0,"DIRECT"
"A029995",2016,9,0,"DIRECT"
"A029995",2016,5,0,"DIRECT"
"A029995",2014,1,0,"DIRECT"
"A029995",2017,3,0,"DIRECT"
"A029995",2019,12,0,"DIRECT"
"A029995",2021,12,0,"STORAGE"
"A029995",2016,3,0,"STORAGE"
"A029995",2018,12,0,"STORAGE"
"A029995",2016,5,0,"STORAGE"
"A029995",2018,5,0,"STORAGE"
"A029995",2016,9,0,"STORAGE"
"A029995",2015,6,0,"STORAGE"
"A029995",2016,8,0,"STORAGE"
"A029995",2020,2,0,"DIRECT"
"A030132",2017,7,0,"DIRECT"
"A030132",2020,3,0,"STORAGE"
"A030132",2020,4,0,"STORAGE"
"A030132",2020,5,0,"DIRECT"
"A030132",2020,5,0,"STORAGE"
"A030132",2017,2,0,"DIRECT"
"A030132",2017,7,0,"STORAGE"
"A030132",2017,8,0,"DIRECT"
"A030132",2017,11,0,"DIRECT"
"A030132",2020,4,0,"DIRECT"
"A030132",2017,11,2,"STORAGE"
"A030132",2017,3,1,"STORAGE"
"A030132",2018,1,4,"STORAGE"
"A030132",2017,12,4,"STORAGE"
"A030132",2020,6,0,"DIRECT"
"A030132",2019,10,0,"STORAGE"
"A030132",2018,2,3,"STORAGE"
"A030132",2016,6,0,"DIRECT"
"A030132",2020,6,0,"STORAGE"
"A030132",2015,10,0,"STORAGE"
"A030132",2019,9,0,"STORAGE"
"A030132",2020,3,0,"DIRECT"
"A030132",2014,9,0,"STORAGE"
"A030132",2015,11,0,"STORAGE"
"A030132",2018,1,0,"DIRECT"
"A030132",2019,3,0,"DIRECT"
"A030132",2019,2,0.99,"STORAGE"
"A030132",2019,11,0,"STORAGE"
"A030132",2014,12,1,"STORAGE"
"A030132",2014,8,0,"STORAGE"
"A030132",2014,7,0,"DIRECT"
"A030132",2015,11,0,"DIRECT"
"A030132",2017,12,0,"DIRECT"
"A030132",2016,8,0,"STORAGE"
"A030132",2016,12,3,"STORAGE"
"A030132",2014,7,0,"STORAGE"
"A030132",2017,6,0,"STORAGE"
"A030132",2019,5,0,"DIRECT"
"A030132",2019,4,0,"DIRECT"
"A030132",2014,6,0,"STORAGE"
"A030132",2020,8,0,"STORAGE"
"A030132",2016,11,1,"STORAGE"
"A030132",2020,2,0,"DIRECT"
"A030132",2019,3,0,"STORAGE"
"A030132",2019,8,0,"DIRECT"
"A030132",2017,8,0,"STORAGE"
"A030132",2017,1,6,"STORAGE"
"A030132",2014,4,0,"DIRECT"
"A030132",2016,6,0,"STORAGE"
"A030132",2016,11,0,"DIRECT"
"A030132",2019,10,0,"DIRECT"
"A030132",2019,5,0,"STORAGE"
"A030132",2017,4,0,"STORAGE"
"A030132",2014,10,0,"STORAGE"
"A030132",2015,9,0,"STORAGE"
"A030132",2014,8,0,"DIRECT"
"A030132",2018,10,0,"DIRECT"
"A030132",2014,6,0,"DIRECT"
"A030132",2018,2,0,"DIRECT"
"A030132",2019,7,0,"DIRECT"
"A030132",2014,9,0,"DIRECT"
"A030132",2015,10,0,"DIRECT"
"A030132",2015,8,0,"STORAGE"
"A030132",2019,9,0,"DIRECT"
"A030132",2019,6,0,"STORAGE"
"A030132",2016,7,0,"STORAGE"
"A030132",2014,3,0,"DIRECT"
"A030132",2014,4,0,"STORAGE"
"A030132",2018,6,0,"STORAGE"
"A030132",2017,5,0,"STORAGE"
"A030132",2014,11,0,"STORAGE"
"A030132",2018,10,0,"STORAGE"
"A030132",2020,7,0,"STORAGE"
"A030132",2014,12,0,"DIRECT"
"A030132",2015,1,0,"DIRECT"
"A030132",2020,2,0,"STORAGE"
"A030132",2014,5,0,"DIRECT"
"A030132",2016,1,4,"STORAGE"
"A030132",2016,9,0,"DIRECT"
"A030132",2015,12,2,"STORAGE"
"A030132",2018,6,0,"DIRECT"
"A030132",2016,4,0,"DIRECT"
"A030132",2016,5,0,"STORAGE"
"A030132",2018,11,1,"STORAGE"
"A030132",2019,4,0,"STORAGE"
"A030132",2019,6,0,"DIRECT"
"A030132",2014,5,0,"STORAGE"
"A030132",2018,9,0,"DIRECT"
"A030132",2019,8,0,"STORAGE"
"A030132",2014,11,0,"DIRECT"
"A030132",2018,9,0,"STORAGE"
"A030132",2020,7,0,"DIRECT"
"A030132",2015,12,0,"DIRECT"
"A030132",2020,1,0,"DIRECT"
"A030132",2018,11,0,"DIRECT"
"A030132",2014,3,3,"STORAGE"
"A030132",2015,5,0,"DIRECT"
"A030132",2015,9,0,"DIRECT"
"A030132",2016,5,0,"DIRECT"
"A030132",2019,2,0,"DIRECT"
"A030132",2014,1,5,"STORAGE"
"A030132",2018,7,0,"DIRECT"
"A030132",2017,4,0,"DIRECT"
"A030132",2019,12,0,"STORAGE"
"A030132",2019,11,0,"DIRECT"
"A030132",2014,10,0,"DIRECT"
"A030132",2015,2,0,"DIRECT"
"A030132",2018,7,0,"STORAGE"
"A030132",2020,1,1.34,"STORAGE"
"A030132",2017,5,0,"DIRECT"
"A030132",2017,6,0,"DIRECT"
"A030132",2019,1,0,"DIRECT"
"A030132",2018,12,2,"STORAGE"
"A030132",2015,2,4,"STORAGE"
"A030132",2018,8,0,"DIRECT"
"A030132",2017,9,0,"STORAGE"
"A030132",2019,1,0.69,"STORAGE"
"A030132",2019,7,0,"STORAGE"
"A030132",2016,12,0,"DIRECT"
"A030132",2016,7,0,"DIRECT"
"A030132",2014,2,0,"DIRECT"
"A030132",2020,8,0,"DIRECT"
"A030132",2016,1,0,"DIRECT"
"A030132",2015,3,2,"STORAGE"
"A030132",2017,3,0,"DIRECT"
"A030132",2017,10,0,"DIRECT"
"A030132",2015,7,0,"DIRECT"
"A030132",2018,3,0,"DIRECT"
"A030132",2014,1,0,"DIRECT"
"A030132",2018,12,0,"DIRECT"
"A030132",2015,6,0,"STORAGE"
"A030132",2015,4,0,"STORAGE"
"A030132",2016,2,0,"DIRECT"
"A030132",2016,9,0,"STORAGE"
"A030132",2016,3,3,"STORAGE"
"A030132",2018,8,0,"STORAGE"
"A030132",2018,5,0,"DIRECT"
"A030132",2015,6,0,"DIRECT"
"A030132",2015,1,4,"STORAGE"
"A030132",2020,9,0,"DIRECT"
"A030132",2016,2,4,"STORAGE"
"A030132",2015,8,0,"DIRECT"
"A030132",2017,10,0,"STORAGE"
"A030132",2015,5,0,"STORAGE"
"A030132",2019,12,0,"DIRECT"
"A030132",2015,7,0,"STORAGE"
"A030132",2016,10,0,"STORAGE"
"A030132",2015,3,0,"DIRECT"
"A030132",2017,9,0,"DIRECT"
"A030132",2018,4,0,"DIRECT"
"A030132",2017,2,2,"STORAGE"
"A030132",2020,9,0,"STORAGE"
"A030132",2020,11,0,"STORAGE"
"A030132",2015,4,0,"DIRECT"
"A030132",2018,3,2,"STORAGE"
"A030132",2018,5,0,"STORAGE"
"A030132",2016,4,0,"STORAGE"
"A030132",2018,4,1,"STORAGE"
"A030132",2016,10,0,"DIRECT"
"A030132",2020,12,0,"DIRECT"
"A030132",2020,10,0,"DIRECT"
"A030132",2020,12,0,"STORAGE"
"A030132",2014,2,5,"STORAGE"
"A030132",2020,11,0,"DIRECT"
"A030132",2020,10,0,"STORAGE"
"A030132",2016,3,0,"DIRECT"
"A030132",2017,1,0,"DIRECT"
"A030132",2016,8,0,"DIRECT"
"A030349",2019,10,0,"DIRECT"
"A030349",2019,10,0,"STORAGE"
"A030349",2014,8,0,"STORAGE"
"A030349",2014,7,0,"STORAGE"
"A030349",2019,9,0,"DIRECT"
"A030349",2015,8,0,"DIRECT"
"A030349",2014,10,0,"STORAGE"
"A030349",2014,9,0,"DIRECT"
"A030349",2014,9,0,"STORAGE"
"A030349",2020,4,0,"STORAGE"
"A030349",2020,5,0,"STORAGE"
"A030349",2019,6,0,"DIRECT"
"A030349",2019,9,0,"STORAGE"
"A030349",2014,1,0,"STORAGE"
"A030349",2020,3,0,"DIRECT"
"A030349",2014,11,0,"STORAGE"
"A030349",2017,5,0,"DIRECT"
"A030349",2014,8,0,"DIRECT"
"A030349",2017,6,0,"DIRECT"
"A030349",2019,8,0,"STORAGE"
"A030349",2015,8,0,"STORAGE"
"A030349",2020,3,0.435,"STORAGE"
"A030349",2019,8,0,"DIRECT"
"A030349",2020,2,0,"STORAGE"
"A030349",2017,6,0,"STORAGE"
"A030349",2016,9,0,"DIRECT"
"A030349",2019,11,0,"STORAGE"
"A030349",2015,7,0,"DIRECT"
"A030349",2019,7,0,"STORAGE"
"A030349",2015,6,0,"STORAGE"
"A030349",2015,7,0,"STORAGE"
"A030349",2015,2,0,"STORAGE"
"A030349",2014,11,0,"DIRECT"
"A030349",2014,12,7.3,"STORAGE"
"A030349",2014,12,0,"DIRECT"
"A030349",2020,6,0,"STORAGE"
"A030349",2020,5,0,"DIRECT"
"A030349",2019,11,0,"DIRECT"
"A030349",2019,5,0,"DIRECT"
"A030349",2019,6,0,"STORAGE"
"A030349",2016,12,0,"DIRECT"
"A030349",2016,9,0,"STORAGE"
"A030349",2015,10,0,"STORAGE"
"A030349",2015,3,0,"STORAGE"
"A030349",2015,5,0,"STORAGE"
"A030349",2014,10,0,"DIRECT"
"A030349",2017,5,0,"STORAGE"
"A030349",2015,9,0,"DIRECT"
"A030349",2016,8,0,"STORAGE"
"A030349",2016,6,0,"STORAGE"
"A030349",2016,5,0,"STORAGE"
"A030349",2016,6,0,"DIRECT"
"A030349",2020,2,0,"DIRECT"
"A030349",2017,10,0,"STORAGE"
"A030349",2016,8,0,"DIRECT"
"A030349",2016,7,0,"DIRECT"
"A030349",2015,6,0,"DIRECT"
"A030349",2014,7,0,"DIRECT"
"A030349",2017,2,0,"DIRECT"
"A030349",2016,3,0,"STORAGE"
"A030349",2020,4,0,"DIRECT"
"A030349",2016,5,0,"DIRECT"
"A030349",2016,7,0,"STORAGE"
"A030349",2019,7,0,"DIRECT"
"A030349",2020,1,3.81,"STORAGE"
"A030349",2017,3,0,"DIRECT"
"A030349",2016,11,0,"STORAGE"
"A030349",2014,5,0,"DIRECT"
"A030349",2015,2,0,"DIRECT"
"A030349",2016,4,0,"STORAGE"
"A030349",2015,3,0,"DIRECT"
"A030349",2017,4,0,"DIRECT"
"A030349",2017,3,0,"STORAGE"
"A030349",2016,10,0,"DIRECT"
"A030349",2018,4,0,"DIRECT"
"A030349",2015,1,0,"DIRECT"
"A030349",2016,10,0,"STORAGE"
"A030349",2020,12,0,"DIRECT"
"A030349",2020,1,0,"DIRECT"
"A030349",2014,2,2,"STORAGE"
"A030349",2017,11,0,"STORAGE"
"A030349",2017,12,0,"DIRECT"
"A030349",2015,4,0,"DIRECT"
"A030349",2015,4,0,"STORAGE"
"A030349",2017,4,0,"STORAGE"
"A030349",2016,3,0,"DIRECT"
"A030349",2017,1,0,"DIRECT"
"A030349",2020,11,0,"STORAGE"
"A030349",2016,4,0,"DIRECT"
"A030349",2014,5,0,"STORAGE"
"A030349",2014,4,0,"STORAGE"
"A030349",2015,5,0,"DIRECT"
"A030349",2014,6,0,"DIRECT"
"A030349",2018,1,3.9,"STORAGE"
"A030349",2016,2,0,"DIRECT"
"A030349",2016,11,0,"DIRECT"
"A030349",2017,2,0,"STORAGE"
"A030349",2018,8,0,"DIRECT"
"A030349",2017,1,0,"STORAGE"
"A030349",2016,12,0,"STORAGE"
"A030349",2014,1,0,"DIRECT"
"A030349",2018,4,0.2,"STORAGE"
"A030349",2015,1,0,"STORAGE"
"A030349",2017,9,0,"DIRECT"
"A030349",2018,2,0,"STORAGE"
"A030349",2014,3,5.3,"STORAGE"
"A030349",2018,5,0,"STORAGE"
